Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/14  04:00:00,309811415.8,586734594.2,0,0,4348427.231,0,58555948.61
 01/14  05:00:00,341509962.1,596389114.4,0,1229746.368,5520789.275,0,80956853.24
 01/14  06:00:00,392843024.3,617934973.5,0,2282092.446,7053288.719,0,103847533.1
 01/14  07:00:00,671964896.5,599841653.9,0,3066464.399,10822784.93,0,120686583.5
 01/14  08:00:00,735933504.3,656368422.6,0,0,13771571.43,0,194967309.9
 01/14  09:00:00,810572356.9,552630696,0,0,13763668.4,0,264025916.9
 01/14  10:00:00,638967322.8,367911548.2,0,0,13575803.18,0,221718145.7
 01/14  11:00:00,419798202.6,470623959.4,0,0,12345888,0,153850947.1
 01/14  12:00:00,409509827.6,484974357.6,0,0,13593203.46,0,136043585.8
 01/14  13:00:00,405981504.8,459149295.6,0,0,13772019.89,0,138287783.8
 01/14  14:00:00,402578804.2,363488619.7,0,0,12319538.94,0,93911673.14
 01/14  15:00:00,400140976.8,364331141.7,0,0,11058639.14,0,115486723.1
 01/14  16:00:00,401603413.2,421388534.9,0,0,10817641.38,0,88569470.87
 01/14  17:00:00,561656325.6,806629799,0,508851.1845,9749445.598,0,126175188.9
 01/14  18:00:00,692629550.9,785998347.8,0,0,11000931.36,0,509343967.2
 01/14  19:00:00,919998542.8,665765902.8,0,0,14939637.27,0,515973762.6
 01/14  20:00:00,926636166.1,584778453.9,0,0,15030783.52,0,578817103.6
 01/14  21:00:00,948425010.5,598790307.3,0,0,13772033.46,0,548491463.3
 01/14  22:00:00,916482867,616109609.7,0,0,15022786.44,0,557643030.7
 01/14  23:00:00,756931056.6,710874902.6,0,0,10861389.07,0,584145581.8
 01/14  24:00:00,532940750.3,944620336.6,0,0,8328484.093,0,536026603.2
 01/15  01:00:00,406210346.5,814952226.1,0,0,7056621.949,0,460592628.6
 01/15  02:00:00,405136163.2,839787124.2,0,0,5543419.585,0,59074592.4
 01/15  03:00:00,361851901.4,883866830.5,0,0,5521424.922,0,59006370.2
 01/15  04:00:00,361526022.7,890898442.8,0,0,5744158.507,0,84378785.76
 01/15  05:00:00,385884189.5,867506024.2,0,0,5527455.571,0,71408734.72
 01/15  06:00:00,432674812.2,847027335,0,0,8328735.942,0,105243211.5
 01/15  07:00:00,684766101.5,758402644.1,0,2023113.617,13659689.62,0,132674270
 01/15  08:00:00,776903619.8,796437728.3,0,0,13575600.94,0,215629029.8
 01/15  09:00:00,811661977.5,637492585.7,0,0,13725765.63,0,269979796.2
 01/15  10:00:00,610167293.4,292451068.2,0,0,15122870.03,0,197730544
 01/15  11:00:00,420626472.7,299704162.2,0,0,13611901.07,0,155908135.2
 01/15  12:00:00,426220024.4,278757300.1,0,1115542.73,13577359.09,0,150375305.6
 01/15  13:00:00,422300201.9,254912946,0,1521926.964,11086524.32,0,127719266.8
 01/15  14:00:00,384083026,263298166.3,0,0,11026894.63,0,88584852.6
 01/15  15:00:00,382143916.6,294567847.3,0,560753.6083,8199506.284,0,88235460.75
 01/15  16:00:00,387573043.1,330655069.8,0,1555076.745,8249930.607,0,110815138.9
 01/15  17:00:00,547878445.1,570769440.8,0,7745850.453,8328496.031,0,100252118.4
 01/15  18:00:00,673247248.8,532939846.8,0,2310832.637,11087816.37,0,489281560.8
 01/15  19:00:00,883478464.5,493145659.4,0,3116157.098,13634760.07,0,535278077.4
 01/15  20:00:00,923997023.9,426980170.4,0,2356976.716,13576135.82,0,547833269.3
 01/15  21:00:00,980356127.2,382963148.6,0,2268126.095,11067810.38,0,545638228.7
 01/15  22:00:00,881485696.5,400771288.1,0,1246599.594,13762790.32,0,554685328.6
 01/15  23:00:00,715487529.5,449971781.2,0,373703.3365,10817082.46,0,582236172.3
 01/15  24:00:00,516137345.3,536470214.4,0,0,5733179.863,0,515561675
 01/16  01:00:00,386399448.6,557151476.2,0,395017.982,6838163.499,0,455308078.8
 01/16  02:00:00,386631854.6,573772907.7,0,0,5698616.598,0,84697802.38
 01/16  03:00:00,343475771.2,609890981,0,0,5573252.349,0,59020904.42
 01/16  04:00:00,344779589.1,609422999.2,0,372409.5156,5521262.609,0,59011901.32
 01/16  05:00:00,376225803.2,597992230.2,0,1978718.032,5714232.681,0,97016235.88
 01/16  06:00:00,424651515.1,596958439.3,0,2316344.394,8198158.726,0,88251996.74
 01/16  07:00:00,673440972.7,568492216.3,0,3059007.886,13655886.41,0,150763483.5
 01/16  08:00:00,766755897.8,551920247.9,0,0,13771991.73,0,195875019.4
 01/16  09:00:00,812625414.3,391488179.5,0,2205587.119,13685792.96,0,257298950.3
 01/16  10:00:00,614691372.3,180438361.9,0,1133469.082,14940456.44,0,230394050.1
 01/16  11:00:00,429313956,240281399.1,0,2476345.49,13669450.34,0,155746833
 01/16  12:00:00,428502262.9,233038558,0,2100253.694,13772035.4,0,150095627.9
 01/16  13:00:00,421450890.8,161850039.6,0,1928607.936,10934224.1,0,100451109.6
 01/16  14:00:00,381591080.5,122898429.8,0,0,10940226.91,0,115376948
 01/16  15:00:00,377183577.5,147794537.3,0,0,8328939.965,0,87213937.81
 01/16  16:00:00,386293943.9,191125532.4,0,1928420.11,8328757.475,0,87045940.16
 01/16  17:00:00,547539564.8,488148377.1,0,14276320.66,8328688.995,0,98690903.5
 01/16  18:00:00,671766192.3,378285363.8,0,8761202.591,10880186.95,0,508916290.3
 01/16  19:00:00,889194363.1,293232135.3,0,12916563.15,13664205.03,0,542611086.6
 01/16  20:00:00,925256972.3,229225869.3,0,15382911.01,13772047.23,0,548130925
 01/16  21:00:00,985376083.8,187243697.7,0,17948473.71,10941321.03,0,545662460.5
 01/16  22:00:00,897491577.1,176206743.2,0,17145713.73,13592415.87,0,548144208.3
 01/16  23:00:00,729109968.6,229427162.4,0,12299793.23,11086648.43,0,586092074.6
 01/16  24:00:00,521643847.9,271744769.1,0,5454593.189,5521441.492,0,512297541.6
 01/17  01:00:00,340391957.8,294833370.4,0,479429.1092,5743120.868,0,461047656.2
 01/17  02:00:00,317228901.5,310409836.1,0,0,4139288.921,0,58626903.72
 01/17  03:00:00,296580913.8,328805595.7,0,0,4349058.03,0,58559437.89
 01/17  04:00:00,296657749.5,350864981.8,0,0,4130809.308,0,58562810.42
 01/17  05:00:00,338019222.2,372955591.9,0,2069823.259,5719393.805,0,71358947.19
 01/17  06:00:00,426188497.2,383448156.4,0,2498414.965,6873698.386,0,116608950.4
 01/17  07:00:00,758452470,335566949,0,2994069.905,13772129.75,0,194937203.7
 01/17  08:00:00,883901801.7,282769212.2,0,7869864.21,16336447.59,0,283691238.3
 01/17  09:00:00,739479324.6,264543914.3,0,16248421.52,15020507.63,0,212101648.6
 01/17  10:00:00,640768916.6,127892819,0,1852620.43,12344798.31,0,154496717.9
 01/17  11:00:00,414552108.3,102843543.8,0,8731908.038,10840759.42,0,147495645.9
 01/17  12:00:00,434946175.6,75440736.62,0,20950132.66,12325166.75,0,89470543.72
 01/17  13:00:00,404924643.6,59329078.96,0,21602374.98,11081426,0,127169981.2
 01/17  14:00:00,407856129.2,63951504.82,0,18974671.64,9666616.59,0,87955996.76
 01/17  15:00:00,396065795.5,100448412.5,0,1928798.939,8198754.678,0,91315733.04
 01/17  16:00:00,397248827.9,109537152.4,0,1181429.376,8274901.213,0,109228755.6
 01/17  17:00:00,570869297.5,367537783,0,30790549.41,8327968.182,0,98671779.25
 01/17  18:00:00,716055777.5,296643489.1,0,22532782.56,11088083.7,0,511169946.6
 01/17  19:00:00,913797649,254384995,0,22665673.66,14980284.42,0,587507869.9
 01/17  20:00:00,962326211.6,220708456.4,0,21747997.69,16405116.8,0,582271054
 01/17  21:00:00,1026280406,190572121.6,0,23005449.19,13575767.89,0,548643807.7
 01/17  22:00:00,958404437.1,171235778.4,0,26275452.63,15028161.76,0,591970169
 01/17  23:00:00,748944904.7,221801544.3,0,17480884.12,12319237.29,0,580487448.1
 01/17  24:00:00,520987080.1,259131798.2,0,11808483.21,7082744.284,0,482766187.4
 01/18  01:00:00,354152968.2,261897093.8,0,7883426.47,5519658.623,0,461123485.5
 01/18  02:00:00,329148326.5,263892749.4,0,5446674.696,4323983.091,0,58624517.41
 01/18  03:00:00,301337474.8,270515918.1,0,2357403.394,4155258.727,0,58571137.62
 01/18  04:00:00,294016664.7,278732552.7,0,0,4349051.476,0,58570777
 01/18  05:00:00,323959159.2,276766946,0,875464.9928,5519939.375,0,94796977.92
 01/18  06:00:00,411741622,268797712,0,1421620.474,6936282.463,0,92511456.18
 01/18  07:00:00,756812135.5,216907387.4,0,10566995.06,13631395.16,0,211419417.4
 01/18  08:00:00,885935419.1,194777275.7,0,14930898.44,16357996.07,0,268569150
 01/18  09:00:00,727000758.7,257062962.1,0,7852933.481,15102595.69,0,210216448.6
 01/18  10:00:00,634462434.3,133219388.2,0,566852.4186,12318964.65,0,161319476.6
 01/18  11:00:00,399232400,159739096.9,0,748401.0438,11088429.79,0,141442442.6
 01/18  12:00:00,406537137.3,185501138.6,0,1344682.301,12318878.49,0,116628825.2
 01/18  13:00:00,399405830.3,233525042.4,0,745461.142,10862827.62,0,100270189.8
 01/18  14:00:00,394351113.7,276211656.4,0,0,9680674.1,0,114496533
 01/18  15:00:00,392538959.9,305518976.9,0,0,8328736.354,0,87089605.9
 01/18  16:00:00,405526211.6,298583874.1,0,2287510.99,8328922.559,0,87072402.39
 01/18  17:00:00,546459710.1,547303356.1,0,1992413.67,8262028.84,0,98708203.85
 01/18  18:00:00,698094244.7,428164781.7,0,2284292.681,10863671.34,0,510835633.4
 01/18  19:00:00,895608726.6,366045039.1,0,3016434.267,15122169.76,0,587590484.4
 01/18  20:00:00,946490643.6,320403647.7,0,2302858.627,16336503.87,0,582767000.5
 01/18  21:00:00,1012631623,282476128.2,0,5798169.069,13772168.84,0,548853501.5
 01/18  22:00:00,942841477.8,270396615.5,0,8081302.273,14971926.18,0,609429123.5
 01/18  23:00:00,725896143.9,311701786.8,0,386554.0535,12345244.93,0,564375715.9
 01/18  24:00:00,506152545.4,365918210.9,0,594587.8232,6911520.389,0,501824820.8
 01/19  01:00:00,343605674,377537658.6,0,192407.8204,5521822.395,0,442523461
 01/19  02:00:00,320786131.8,385403994.4,0,0,4348480.375,0,58882077.52
 01/19  03:00:00,299159889.3,393696609.1,0,0,4175484.41,0,58571992.39
 01/19  04:00:00,299122429.2,402874674.1,0,0,4304223.86,0,58567409.04
 01/19  05:00:00,335838942.5,415699658,0,2317696.869,5522018.541,0,96882950.04
 01/19  06:00:00,422007200.1,412440129.2,0,2480477.431,7082968.428,0,117412020.2
 01/19  07:00:00,752921287.1,360990131.5,0,2934930.048,13647702.51,0,195845984
 01/19  08:00:00,862375477.8,329596798.5,0,1752102.229,16405123.23,0,252940149.7
 01/19  09:00:00,720061628.5,368951721.6,0,1518094.3,14939587.2,0,229159326.9
 01/19  10:00:00,639558804.6,209325956,0,1876704.832,12344949.95,0,166137285.3
 01/19  11:00:00,404869026.2,292332125.2,0,1891255.367,10959329.21,0,119599021.1
 01/19  12:00:00,407415920.7,308688305.6,0,1412909.534,12319134.19,0,116814234.2
 01/19  13:00:00,403827443.3,317254574.9,0,1503144.128,11087530.56,0,116742468.6
 01/19  14:00:00,395015551.7,325363996.3,0,0,9533050.173,0,98226512.72
 01/19  15:00:00,394084539.2,368403540.3,0,0,8270122.556,0,87117310.07
 01/19  16:00:00,396772596.1,371541252,0,0,8328500.07,0,87069998.29
 01/19  17:00:00,556361466.5,648627794.8,0,2011230.948,8328309.703,0,98713194.73
 01/19  18:00:00,702814114.8,564442186.8,0,2297222.698,11045850.3,0,510526865.6
 01/19  19:00:00,899365378.8,481137944,0,3180490.938,14939562.45,0,591773435
 01/19  20:00:00,950788627.7,430539793.1,0,2363917.287,16405560.55,0,578880087.9
 01/19  21:00:00,1013469354,396140184.2,0,2385963.418,13577250.75,0,555175121.2
 01/19  22:00:00,939243028.4,373377741,0,1949392.495,15122252.4,0,617159386.2
 01/19  23:00:00,730265053.7,413712879.5,0,392253.297,12319222.37,0,551025113.5
 01/19  24:00:00,509795888.2,470879621.4,0,679918.0655,6928046.13,0,509438123.4
 01/20  01:00:00,348024265.6,505540173.3,0,194399.1233,5664370.622,0,459848286.1
 01/20  02:00:00,324924782.6,521744047.8,0,0,4130876.037,0,60027086.42
 01/20  03:00:00,303683992.8,530433242.5,0,0,4348676.383,0,57728136.68
 01/20  04:00:00,303294380.1,539350033,0,0,4232013.574,0,45346573
 01/20  05:00:00,345272535.8,541032231,0,2512394.068,5643047.272,0,85672080.88
 01/20  06:00:00,431204834.6,534317018.3,0,2580630.644,6837697.245,0,116779059.3
 01/20  07:00:00,763914433,478349057.1,0,3205153.821,13771905.73,0,195050741.1
 01/20  08:00:00,876312611.6,437850081.8,0,2156138.605,16336491.47,0,262609476.9
 01/20  09:00:00,721902308.5,474658190.2,0,376565.9027,15121988.78,0,232760734.1
 01/20  10:00:00,631745760.7,285856731.5,0,0,12319323.77,0,154250361.8
 01/20  11:00:00,397216312.3,361648296.5,0,0,10875556.34,0,123124956.3
 01/20  12:00:00,402795615.5,366271698.9,0,0,12346430.68,0,113658235.7
 01/20  13:00:00,398339876.6,356826128.4,0,0,10972650.62,0,127186198.8
 01/20  14:00:00,403833661.6,261016361,0,1872448.981,9750143.941,0,87922945.22
 01/20  15:00:00,392978793.1,248202032.9,0,0,8245917.425,0,87223182.97
 01/20  16:00:00,400877083.6,248789625.1,0,1574622.207,8198111.746,0,88808409.11
 01/20  17:00:00,549246637.1,485262112.2,0,3764899.141,8281158.445,0,123290767.7
 01/20  18:00:00,698519241.5,503013527.8,0,1157678.26,11087083.06,0,511206483.1
 01/20  19:00:00,898642071.5,476938462.3,0,3261790.644,15049477.84,0,587672260.8
 01/20  20:00:00,946502361.1,429397851.2,0,2430141.444,16405335.92,0,576431167.8
 01/20  21:00:00,1008986902,382290079.8,0,2431772.987,13575995.58,0,554505851.2
 01/20  22:00:00,934995805.9,347752995,0,1963688.489,14958848.13,0,592151039.6
 01/20  23:00:00,729248261.5,390820414.5,0,395104.8914,12322273.55,0,580622354.1
 01/20  24:00:00,509012258.4,446638774.6,0,741826.5372,7081208.467,0,482766016.5
 01/21  01:00:00,349703985.2,464817120.1,0,195758.8248,5520654.561,0,461990634.5
 01/21  02:00:00,346346512.4,473286405.8,0,0,4349025.867,0,58634350.69
 01/21  03:00:00,302111225.6,484801118.7,0,0,4130790.128,0,58580820.16
 01/21  04:00:00,301806028,486636473.9,0,0,4348360.397,0,58580587.12
 01/21  05:00:00,338169491.9,490546300.2,0,2370205.02,5520897.083,0,97165834.69
 01/21  06:00:00,383942671.5,493479471.9,0,2309918.628,7068075.435,0,87539887.93
 01/21  07:00:00,663647388.6,481107026.5,0,3216869.42,10817141.01,0,120786032.2
 01/21  08:00:00,728748385.2,430611551.6,0,1606940.484,13757396.97,0,203664040.4
 01/21  09:00:00,820815294.4,293703815.6,0,8579780.857,13772245.61,0,274222953.3
 01/21  10:00:00,646749538.8,156235380.5,0,1920317.343,13584999.15,0,204564477.7
 01/21  11:00:00,424646620.2,145598620.3,0,1987994.192,12345737.31,0,154484721.5
 01/21  12:00:00,409950035.2,113573139.4,0,1531959.483,13575886.29,0,150147894
 01/21  13:00:00,409121478.8,89824698.63,0,1880712.241,13772072,0,129443686.5
 01/21  14:00:00,398452370.8,84926628.64,0,0,12319161.64,0,116566821.5
 01/21  15:00:00,450009225.4,100491082,0,47143656.61,11082431.22,0,88682485.63
 01/21  16:00:00,383626213.6,127132672.8,0,10749578.17,10817087.69,0,115437377.2
 01/21  17:00:00,528405915.2,420109320.4,0,19188985.44,9728081.44,0,99542304.5
 01/21  18:00:00,682791469,330573709.6,0,7852578.649,11019181.58,0,509318449
 01/21  19:00:00,923105331.1,320591698,0,9468994.734,14939622.67,0,544085233.8
 01/21  20:00:00,933605572.9,301219679.6,0,11050945.96,15007112.09,0,549549687.6
 01/21  21:00:00,962188784.1,287027614.8,0,13874726.33,13772042.01,0,565196223.6
 01/21  22:00:00,928132958,282680361.6,0,12129957.3,15046784.96,0,563059162.8
 01/21  23:00:00,744241303.1,314056268.8,0,375079.0209,10843334.91,0,586561956.9
 01/21  24:00:00,517497239,392797967,0,697837.8001,8328490.008,0,514298471
 01/22  01:00:00,381161407,408258177.8,0,188919.1012,7082360.165,0,463688604
 01/22  02:00:00,377418886,404378181.7,0,0,5519286.907,0,84735184.26
 01/22  03:00:00,334185655.3,440677867.6,0,0,5521572.857,0,59042726.96
 01/22  04:00:00,339362647.8,458690556.5,0,1141240.677,5752121.302,0,59036343.81
 01/22  05:00:00,365592334.2,450463256.6,0,1604519.264,5519377.51,0,97026862.88
 01/22  06:00:00,416144449.6,452929429.1,0,2316757.161,8328717.58,0,88314199.49
 01/22  07:00:00,665479882.4,430913289.9,0,3059899.715,13670581.08,0,150927943.6
 01/22  08:00:00,764978221.2,392029474.4,0,2194429.115,13575624.3,0,196235205.5
 01/22  09:00:00,812882591.5,328691860.2,0,1377810.561,13714948.85,0,263363443.2
 01/22  10:00:00,620560840.1,165581858.8,0,2310848.11,15122443.3,0,225600280.7
 01/22  11:00:00,428764423.3,170264474.6,0,2322166.944,13623753.1,0,156124921.6
 01/22  12:00:00,425422667.5,177597596.1,0,1346098.239,13576246.41,0,150570099.4
 01/22  13:00:00,425496395.5,174129777.1,0,3991036.255,11077441.6,0,127831247
 01/22  14:00:00,403399600.1,176135941.3,0,11562913.68,11037516.99,0,88661718.4
 01/22  15:00:00,397783361.4,184435251.7,0,11010141.92,8198357.076,0,87365297.24
 01/22  16:00:00,386428161.7,206788467.1,0,2727119.67,8242217.202,0,87113984.73
 01/22  17:00:00,563724365,464621670.7,0,33459571.19,8328169.33,0,118625398.1
 01/22  18:00:00,672717039.2,466931596.5,0,8771653.377,11087712.16,0,488745423.9
 01/22  19:00:00,881894374,421738893.8,0,4067324.676,13640663.01,0,542778164.1
 01/22  20:00:00,925402466.1,378896773,0,4889518.229,13576076.28,0,548157330.1
 01/22  21:00:00,984665702.1,366611588.9,0,5883148.692,11062721.23,0,545852142.6
 01/22  22:00:00,881909674.5,377002872.5,0,1652476.19,13767010.81,0,556671877.8
 01/22  23:00:00,713169614.1,428930465.5,0,0,10816982.79,0,586341169.3
 01/22  24:00:00,515737490,531228030.9,0,0,5730483.161,0,522495238.3
 01/23  01:00:00,346176108.7,527984509.9,0,0,5520376.104,0,444993327.5
 01/23  02:00:00,324545938.6,529192435.5,0,0,4348993.296,0,58891319.26
 01/23  03:00:00,302885840.4,536034333.9,0,0,4130844.289,0,58585641.94
 01/23  04:00:00,304578711.7,548160397.5,0,0,4348546.146,0,58585319.43
 01/23  05:00:00,337662455.3,573940595.4,0,832260.0357,5520636.615,0,96908235.58
 01/23  06:00:00,430910097.6,588774028.2,0,2493462.813,7032412.39,0,117475549.4
 01/23  07:00:00,758918013.8,557648790.5,0,2981435.352,13575589.27,0,195186840.8
 01/23  08:00:00,858361311,603373584.6,0,0,16405409.67,0,252714105.5
 01/23  09:00:00,715866845.6,502503445.1,0,916117.0414,14966890.98,0,242415256
 01/23  10:00:00,633479438.8,211545359.1,0,376381.5567,12319868.48,0,154074343.9
 01/23  11:00:00,402538149.1,220072339.1,0,1504722.653,11086567.5,0,119834153.5
 01/23  12:00:00,408524984.3,220670975.8,0,2052905.037,12319505.76,0,116920595.1
 01/23  13:00:00,412190647.6,208041685.6,0,7249747.957,11049146.4,0,127213530.4
 01/23  14:00:00,415509350.1,192908456.8,0,12087277.58,9507722.78,0,87919740.11
 01/23  15:00:00,410747123.6,213653809.4,0,9749637.391,8328543.978,0,87236655.72
 01/23  16:00:00,400853851.1,220829928.7,0,2437295.136,8328754.742,0,87116580.36
 01/23  17:00:00,581738183,424418447.1,0,34259871.77,8328460.31,0,103077985.6
 01/23  18:00:00,709891823.8,419527198.6,0,15299945.26,10918978.22,0,533864853.6
 01/23  19:00:00,902503394.2,396928619.7,0,10671417.34,14954450.37,0,588336011.9
 01/23  20:00:00,953926936.4,372920160.2,0,8548266.214,16391431.15,0,563811568.4
 01/23  21:00:00,1018137618,350157856,0,9627812.367,13726070.79,0,567099079.7
 01/23  22:00:00,945913996.7,340757636.1,0,9359071.708,15121986.09,0,592303207
 01/23  23:00:00,726818219.1,379504412.2,0,386835.4264,12318984.57,0,580740870.7
 01/23  24:00:00,507157742,436285876.1,0,593294.704,6838042.002,0,482380810
 01/24  01:00:00,345852964.3,459784400,0,191749.9206,5658684.742,0,462749115.9
 01/24  02:00:00,322940805.3,472530730.8,0,0,4219481.816,0,58641678.85
 01/24  03:00:00,301226750.2,469077490,0,0,4348833.892,0,58589037.54
 01/24  04:00:00,302073388.7,464401198.1,0,372243.1157,4130863.056,0,58588720.47
 01/24  05:00:00,342544647.1,467284773.7,0,2439383.495,5657774.131,0,97183692.98
 01/24  06:00:00,428633933,462641968.8,0,2491826.879,6939643.33,0,92572177.04
 01/24  07:00:00,761045690.6,412267172.9,0,2965301.291,13745793,0,216225255.5
 01/24  08:00:00,872466156.6,372811085.3,0,1752519.363,16368710.12,0,261907598
 01/24  09:00:00,723225791.7,416396101.8,0,766957.9311,14979383.12,0,210590996
 01/24  10:00:00,640408901.9,247490359.9,0,2025923.385,12345063.24,0,181158562.2
 01/24  11:00:00,404630104.9,312745161.1,0,1901975.449,10871160.7,0,122656031.9
 01/24  12:00:00,407039225.4,316950074,0,1424152.154,12319564.4,0,116874046.5
 01/24  13:00:00,403342339.7,319153944.9,0,1503054.821,11086650.64,0,100328969.1
 01/24  14:00:00,395016151.2,329984731.2,0,0,9634481.125,0,114572981.3
 01/24  15:00:00,393341372.5,360864480.9,0,0,8197974.644,0,87153555.48
 01/24  16:00:00,405975478.2,352325455.8,0,2310961.557,8305602.678,0,87129136.71
 01/24  17:00:00,552507371.8,598596073.2,0,2019325.401,8328448.461,0,98750685.83
 01/24  18:00:00,699957577.5,497255481.4,0,2305355.221,11088333.66,0,510675907.5
 01/24  19:00:00,898031141.3,443579601.8,0,3165826.187,14961461.82,0,587960492.8
 01/24  20:00:00,945965689.2,411149877.7,0,2363999.019,16404949.68,0,583059902.9
 01/24  21:00:00,1008428411,372646102.8,0,2346139.713,13575702.81,0,554168900.5
 01/24  22:00:00,934718839.9,349188665.5,0,1943494.436,15047118.1,0,618732567.9
 01/24  23:00:00,733512607.5,378935830.4,0,1531321.994,12319108.34,0,551193638.3
 01/24  24:00:00,507729163.1,409365436.7,0,689979.8503,7082651.053,0,509505076.1
 01/25  01:00:00,344972563.2,419139499.4,0,194504.7566,5519374.256,0,462594554.3
 01/25  02:00:00,321906790.4,422894225.7,0,0,4260300.095,0,58599807.34
 01/25  03:00:00,300458154.2,431066895.1,0,0,4219035.123,0,58590080.21
 01/25  04:00:00,300531423.3,444514676.6,0,0,4348835.028,0,58589699.68
 01/25  05:00:00,330729738.3,462477216.5,0,858390.8357,5519669.599,0,71450626.43
 01/25  06:00:00,424229884.7,482904911.8,0,2560696.039,6899592.584,0,116860597
 01/25  07:00:00,756044786.9,443935071.6,0,3183191.555,13683987.39,0,195314737.7
