Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 10/30  04:00:00,37369522.47,36367781.62,0,0,186705.4511,0,2577600
 10/30  05:00:00,63803998.65,93307298.97,0,0,186736.785,0,2577600
 10/30  06:00:00,78955273.34,16877068.27,0,0,4349535.592,0,10933209.56
 10/30  07:00:00,91046235.96,0,0,0,16340621.46,0,64950505.37
 10/30  08:00:00,95859791.56,0,0,0,15018086.53,0,67299580.11
 10/30  09:00:00,101877996,0,0,0,12345100.09,0,58846635.57
 10/30  10:00:00,118491254.9,0,0,0,10840494.98,0,50017457.39
 10/30  11:00:00,139045710.7,0,0,4532991.967,12313947.47,0,51160875.41
 10/30  12:00:00,147130663.8,0,0,23930770.84,11081456.6,0,50020188.01
 10/30  13:00:00,146014265.2,0,0,28494862.88,9634215.043,0,39564655.82
 10/30  14:00:00,133544415.6,0,0,23999777.15,8180303.32,0,38635141.52
 10/30  15:00:00,123241312.2,0,0,15181129.98,8313947.184,0,38519905.57
 10/30  16:00:00,127096978.8,0,0,10001786.29,8325607.4,0,36548610.02
 10/30  17:00:00,139069610.1,0,0,12639538.47,11072428.7,0,42368375.82
 10/30  18:00:00,143079380.5,0,0,12503874.14,14932558.13,0,63841662.32
 10/30  19:00:00,131064045.5,0,0,4633977.95,16398643.26,0,76678397.65
 10/30  20:00:00,123816540.1,0,0,747134.1776,13567268.11,0,57370624.96
 10/30  21:00:00,113981382.7,0,0,0,15073517.96,0,67961598.28
 10/30  22:00:00,77405036.12,0,0,0,12315858.81,0,53328321.32
 10/30  23:00:00,54243624.73,349194.9866,0,0,7019646.221,0,29167912.47
 10/30  24:00:00,44678641.91,43968718.7,0,0,5576907.368,0,28381773.34
 10/31  01:00:00,23718763.27,0,0,0,186695.4161,0,2577600
 10/31  02:00:00,26731579.73,0,0,0,186662.928,0,2577600
 10/31  03:00:00,23903342.02,0,0,0,186675.9542,0,2577600
 10/31  04:00:00,40639666.25,22712341.81,0,497002.0112,186674.5987,0,2577600
 10/31  05:00:00,65885165.9,65184814.29,0,0,186727.5924,0,2577600
 10/31  06:00:00,80083018.58,11980014.31,0,0,4348291.987,0,10939999.34
 10/31  07:00:00,91474993.86,0,0,0,16334635.31,0,70307164.22
 10/31  08:00:00,98542844.62,0,0,0,15118713.84,0,69061031.84
 10/31  09:00:00,102018978.5,0,0,0,12314928.12,0,51579130.3
 10/31  10:00:00,118158764.6,0,0,36212.78227,10847405.92,0,50091421.44
 10/31  11:00:00,148921068.3,0,0,17048668.89,12335581.87,0,51151391.33
 10/31  12:00:00,160140094.6,0,0,34446738.66,10996380.65,0,50142605.78
 10/31  13:00:00,154188095.7,0,0,35109973.53,9736236.697,0,40344414.39
 10/31  14:00:00,138060880.9,0,0,27587038.62,8179741.338,0,37929744.61
 10/31  15:00:00,130111459.2,0,0,21155312.06,8219996.406,0,38533266.5
 10/31  16:00:00,139375380,0,0,21559412.43,8325619.358,0,38523631.36
 10/31  17:00:00,152548893.7,0,0,24060126.16,11082983.55,0,48433820.53
 10/31  18:00:00,158972112.9,0,0,25657401.26,14977107.49,0,63977081.28
 10/31  19:00:00,148168630.3,0,0,20145218.95,16398956.66,0,67703792.54
 10/31  20:00:00,125698113.9,0,0,7173770.844,13567207.55,0,63025160.83
 10/31  21:00:00,113347532.4,0,0,0,15014958.9,0,64239917.83
 10/31  22:00:00,77269248.12,166367.3591,0,0,12317791.22,0,51579849.36
 10/31  23:00:00,54083986.63,404925.617,0,0,7084227.829,0,38352972.41
 10/31  24:00:00,44493179.83,56063146.28,0,0,5519992.672,0,25209618.38
 11/01  01:00:00,23580208.33,0,0,0,186719.7852,0,5346854.761
 11/01  02:00:00,26613866.92,0,0,0,186693.9959,0,2577600
 11/01  03:00:00,23770469.21,0,0,0,186691.9402,0,2577600
 11/01  04:00:00,37549011.32,86148381.96,0,0,186719.2313,0,2577600
 11/01  05:00:00,65047401.5,231101662.5,0,0,373478.5647,0,2577600
 11/01  06:00:00,77318282.47,112592012,0,0,4133215.309,0,10931025.06
 11/01  07:00:00,88864256.71,112349895,0,0,16353040.19,0,64895169.61
 11/01  08:00:00,95198637.49,100167464.7,0,0,15135598.35,0,64764025.62
 11/01  09:00:00,98959619.69,73427903.53,0,0,12328247.66,0,61646988.43
 11/01  10:00:00,115634889.3,64088788,0,0,11083502.29,0,50100852.11
 11/01  11:00:00,128461905,38541415.45,0,0,12337107.62,0,51250309.21
 11/01  12:00:00,118026010.6,18150275.56,0,0,10847794.21,0,50149723.67
 11/01  13:00:00,111051758.7,13981925.39,0,0,9700860.185,0,39649208.77
 11/01  14:00:00,104450237.3,20661132.79,0,0,8330673.562,0,38732380.46
 11/01  15:00:00,104036638.1,34669862.03,0,0,8331542.968,0,38556013.89
 11/01  16:00:00,116121319.2,22379373.16,0,0,8299554.299,0,38577034.98
 11/01  17:00:00,123195330.7,21804398.18,0,0,10828143.2,0,41404787.24
 11/01  18:00:00,127584182.9,17029763.2,0,0,15128224.43,0,66163645.03
 11/01  19:00:00,123693512.8,17143437.76,0,0,16342308.22,0,73267904.78
 11/01  20:00:00,115293295.8,17123148.27,0,0,13776846.82,0,63105731.45
 11/01  21:00:00,110394926.1,23440813.96,0,0,15008650.19,0,64389005.3
 11/01  22:00:00,74118075.91,35405841.68,0,0,12357774.58,0,51583097.41
 11/01  23:00:00,50956937.68,45155837.27,0,0,6893095.656,0,38214844.55
 11/01  24:00:00,43952160.3,62774249.15,0,0,5523612.729,0,22929738.7
 11/02  01:00:00,23609658.01,0,0,0,373558.8725,0,7429090.321
 11/02  02:00:00,26478692.33,0,0,0,186710.8122,0,2577600
 11/02  03:00:00,23670875.98,0,0,0,186729.6377,0,2577600
 11/02  04:00:00,37008232.31,46091656.51,0,0,186728.6679,0,2577600
 11/02  05:00:00,63782080.34,95101488.64,0,0,186726.272,0,2577600
 11/02  06:00:00,78954359.92,15990911.28,0,0,4349153.467,0,10930707.55
 11/02  07:00:00,91333061.09,127584.1591,0,0,16338005.99,0,65385618.88
 11/02  08:00:00,97822321.53,0,0,0,15042891.74,0,64759803.48
 11/02  09:00:00,102022909.7,0,0,0,12340652.07,0,61432651.93
 11/02  10:00:00,118306246.8,0,0,180147.0144,10818203.18,0,50084835.98
 11/02  11:00:00,149283135.1,0,0,17290150.66,12323910.74,0,51254177.31
 11/02  12:00:00,159511655.4,0,0,33948603.91,11071796.21,0,50079830.28
 11/02  13:00:00,151915772.6,0,0,33195911.13,9649276.409,0,39613950.01
 11/02  14:00:00,135006696.3,0,0,25173357.78,8179187.496,0,38676292.8
 11/02  15:00:00,130123533.7,0,0,21124345.89,8300963.659,0,38543544.49
 11/02  16:00:00,135832342.1,0,0,18891713.4,8325754.064,0,38565133.9
 11/02  17:00:00,147630231.9,0,0,20148728.46,11082210.74,0,40426723.6
 11/02  18:00:00,156990169.9,0,0,24191734.24,14932310.21,0,64615102.13
 11/02  19:00:00,149734726.2,0,0,20873454.97,16398596.12,0,75967006.67
 11/02  20:00:00,135986193.3,0,0,16820325.07,13567188.19,0,63101294.84
 11/02  21:00:00,114359781.3,92231.24019,0,357609.6332,15062197.79,0,64354669.88
 11/02  22:00:00,77128123.69,336186.5575,0,0,12321651.88,0,51588375.59
 11/02  23:00:00,53524310.77,11862003.2,0,0,7085465.504,0,38397183.75
 11/02  24:00:00,44498639.89,59741911.87,0,0,5520087.506,0,19714735.82
 11/03  01:00:00,23547792.04,0,0,0,186733.6653,0,2577600
 11/03  02:00:00,26592837.22,0,0,0,186708.547,0,2577600
 11/03  03:00:00,23762292.76,0,0,0,186688.8677,0,2577600
 11/03  04:00:00,40222097.27,61610846.12,0,0,186734.6973,0,2577600
 11/03  05:00:00,66791105.33,159137462.1,0,0,373447.6289,0,2577600
 11/03  06:00:00,78238377.7,98758350.25,0,0,4132433.753,0,19338406.19
 11/03  07:00:00,88870070.97,114230437,0,0,16353044.63,0,65699935.36
 11/03  08:00:00,96732453.61,144780902.8,0,0,15135465.92,0,64846531.35
 11/03  09:00:00,101094066.5,171633205.6,0,0,12328528.88,0,61645261.58
 11/03  10:00:00,116703783.3,188011758.7,0,0,11049400.61,0,46975119.31
 11/03  11:00:00,129744360.1,182731212.4,0,0,12359459.41,0,54508148.65
 11/03  12:00:00,119327928,169815642.1,0,0,10833374.65,0,50191419.41
 11/03  13:00:00,112336943.6,167937810.8,0,0,9733527.19,0,39635142.03
 11/03  14:00:00,105236949.7,174258583.4,0,0,8333286.982,0,38722817.17
 11/03  15:00:00,105080113.6,157335721.9,0,0,8333607.356,0,38592154.96
 11/03  16:00:00,113289763.8,147349799.1,0,0,8302012.221,0,38599581.15
 11/03  17:00:00,124089278.6,156486037.5,0,0,10836452.28,0,43032460.38
 11/03  18:00:00,128798245,168345043.9,0,0,15124530.83,0,67048406.08
 11/03  19:00:00,124360085.2,182003377.1,0,0,16350321.55,0,70967012.81
 11/03  20:00:00,116082990.3,192111248.1,0,0,13782446.01,0,63216742.23
 11/03  21:00:00,111426924.4,202419070.2,0,0,15020132.85,0,64451708.72
 11/03  22:00:00,75603526.35,213805721.9,0,0,12364461.69,0,55842465.06
 11/03  23:00:00,52422311.49,220319409.2,0,0,6888797.316,0,34533429.5
 11/03  24:00:00,44911619.21,188459400.5,0,0,5561666.161,0,28316387.76
 11/04  01:00:00,23276220.82,0,0,0,343938.5885,0,2577600
 11/04  02:00:00,26174905.11,0,0,0,186763.283,0,2577600
 11/04  03:00:00,23364375.03,0,0,0,186751.8126,0,2577600
 11/04  04:00:00,37258093.61,136827242.3,0,0,186720.4335,0,2577600
 11/04  05:00:00,65149989.39,333158700.2,0,0,186774.833,0,2577600
 11/04  06:00:00,76991121.38,259568593.5,0,0,4351031.305,0,10942705.29
 11/04  07:00:00,77014642.44,229880495.3,0,0,4142128.618,0,19309397.12
 11/04  08:00:00,83403285.35,193873509.6,0,0,4343470.034,0,19331277.3
 11/04  09:00:00,101080204,152260566.5,0,0,13784646.14,0,61194526.41
 11/04  10:00:00,116197920.1,123197362.2,0,0,12328344.67,0,52349188.42
 11/04  11:00:00,128882566.4,76977167.7,0,0,13639373.35,0,62752568.6
 11/04  12:00:00,119751832,52063424.61,0,0,13585943.77,0,58837479.58
 11/04  13:00:00,112627917,45038402.78,0,0,12358750.6,0,55522647.09
 11/04  14:00:00,105590149.9,48234360.16,0,0,11047412.21,0,50229131.68
 11/04  15:00:00,105620303.8,52956968.5,0,0,11094355.45,0,50085214.78
 11/04  16:00:00,112542142,72249781.49,0,0,9476999.034,0,39640138.95
 11/04  17:00:00,124764526,108481950.2,0,0,11094670.94,0,49952726.45
 11/04  18:00:00,128362580.1,125550515,0,0,15092828.52,0,64263533.32
 11/04  19:00:00,123163047.5,134068022.5,0,0,14948635.92,0,64698395.06
 11/04  20:00:00,116113433.6,147114418.2,0,0,13632352.86,0,63078674
 11/04  21:00:00,111527102.1,153547304.9,0,0,15134996.99,0,64510783.39
 11/04  22:00:00,73846928.02,173220298.3,0,0,11010720.98,0,50763485.51
 11/04  23:00:00,53448733.12,189776907.4,0,0,8236245.42,0,39000946.88
 11/04  24:00:00,45811097,174175282.7,0,0,5676056.106,0,28470824.95
 11/05  01:00:00,23154758.34,0,0,0,186773.8973,0,2577600
 11/05  02:00:00,26223562.65,0,0,0,186747.8083,0,2577600
 11/05  03:00:00,23414122.11,0,0,0,186731.5694,0,2577600
 11/05  04:00:00,36182710.37,87066930.49,0,0,186740.3821,0,2577600
 11/05  05:00:00,64664942.47,271168451.7,0,0,373499.7979,0,2577600
 11/05  06:00:00,76179746.86,197525012.2,0,0,4132721.969,0,10945250.96
 11/05  07:00:00,77051568.98,175815178.9,0,0,4351224.826,0,19313823.56
 11/05  08:00:00,84015791.96,171248555.1,0,0,4179230.144,0,19313765.82
 11/05  09:00:00,91457181.23,184706083.1,0,0,4305389.899,0,19313503.16
 11/05  10:00:00,117152794.9,187409599.8,0,0,13783212.61,0,61731634.37
 11/05  11:00:00,128560297.4,171102654.9,0,0,13621757.58,0,62948285.06
 11/05  12:00:00,116794585.5,144298836.4,0,0,10928019.5,0,50281283.53
 11/05  13:00:00,110840153.1,110113109.9,0,0,11093496.43,0,48261597.48
 11/05  14:00:00,102162545.5,104701963.8,0,0,8333612.723,0,36348352.65
 11/05  15:00:00,102143418.9,107621423.5,0,0,8299745.324,0,33744010.88
 11/05  16:00:00,109311532.3,114191112.7,0,0,8227048.218,0,38641511.9
 11/05  17:00:00,119730731.9,143748354.7,0,0,10954083.68,0,49857455.75
 11/05  18:00:00,122086109.4,171601234,0,0,13782172.32,0,62690793.44
 11/05  19:00:00,117002693.2,183817573.8,0,0,13689753.73,0,56938789.33
 11/05  20:00:00,108384419,191446062.1,0,0,10870835.24,0,50005560.46
 11/05  21:00:00,105365898.1,214292744.2,0,0,13783441.83,0,58974614.41
 11/05  22:00:00,74507235.11,239598389.7,0,0,11045392.27,0,50556857.84
 11/05  23:00:00,51512687.48,264344362.6,0,0,5563183.198,0,28746329.36
 11/05  24:00:00,47708812.24,245497153,0,0,6904852.475,0,28878724.71
 11/06  01:00:00,45489067.21,248332707.9,0,0,5693811.814,0,28402360.47
 11/06  02:00:00,23065727.94,0,0,0,186790.2884,0,2577600
 11/06  03:00:00,26130127.94,0,0,0,186765.7275,0,2577600
 11/06  04:00:00,23323687.8,0,0,0,186750.6061,0,2577600
 11/06  05:00:00,37357285.67,162139177.4,0,0,186708.6111,0,2577600
 11/06  06:00:00,66216863.6,371408508.9,0,0,373506.18,0,2577600
 11/06  07:00:00,74161614.86,292155037.7,0,0,4132910.806,0,10948630.12
 11/06  08:00:00,84873888.08,248519799.7,0,0,16355666.69,0,75227831.96
 11/06  09:00:00,94228347.08,202662199.8,0,0,15137324.63,0,64926120.64
 11/06  10:00:00,99737161.45,160699394.7,0,0,12329602.79,0,51763725.38
 11/06  11:00:00,116378901.4,151574405,0,0,11096167.2,0,50391099.25
 11/06  12:00:00,129280240.3,138128199.4,0,0,12326921.89,0,61087755.1
 11/06  13:00:00,118944846.8,130699220.1,0,0,10869694.79,0,49647527.04
 11/06  14:00:00,111989480.1,137914731.5,0,0,9685748.786,0,40182483.78
 11/06  15:00:00,106081116.1,156033483,0,0,8333392.233,0,38765622.93
 11/06  16:00:00,108158875.8,171335276.3,0,0,8333606.076,0,38639366.23
 11/06  17:00:00,123430714.5,174035629,0,0,8333920.69,0,38652470.96
 11/06  18:00:00,130329744.1,168958880.4,0,0,10852692.47,0,41456699.1
 11/06  19:00:00,128699530,162420759.2,0,0,15059671.83,0,67899329.16
 11/06  20:00:00,124905079.1,172373634.9,0,0,16349878.75,0,72382013.55
 11/06  21:00:00,116630245.3,185722681,0,0,13782185.24,0,63350666.14
 11/06  22:00:00,111932520.1,200536941.9,0,0,15085977.99,0,64600774.91
 11/06  23:00:00,75584655.96,210331168,0,0,12365219.9,0,60294903.78
 11/06  24:00:00,52409058.54,226948077.5,0,0,6847583.213,0,30463787
 11/07  01:00:00,45199210.4,216685755.7,0,0,5613359.641,0,28366233.18
 11/07  02:00:00,23238220.98,0,0,0,301857.5154,0,2577600
 11/07  03:00:00,26182688.59,0,0,0,186763.4088,0,2577600
 11/07  04:00:00,23360537.18,0,0,0,186754.184,0,2577600
 11/07  05:00:00,43988438.49,275543355.3,0,0,186712.5861,0,2577600
 11/07  06:00:00,68400415.41,347982085.9,0,0,186753.1623,0,2577600
 11/07  07:00:00,75067068.11,258696491.7,0,0,4351143.373,0,10942908.18
 11/07  08:00:00,84465603.92,214058699.3,0,0,16354824.11,0,69819297.64
 11/07  09:00:00,93982932.54,183010017.8,0,0,15105874.51,0,70426520.01
 11/07  10:00:00,99671749.94,153429156.7,0,0,12354316.82,0,51730976.72
 11/07  11:00:00,115931198.4,125571282.5,0,0,10844568.26,0,50381095.6
 11/07  12:00:00,128837039,84974993.62,0,0,12359366.15,0,57494284.07
 11/07  13:00:00,118345130.4,46445346.57,0,0,11012021.45,0,48238879.86
 11/07  14:00:00,111058308.2,31410367.17,0,0,9755302.202,0,45126643.63
 11/07  15:00:00,103911899.3,46374769.18,0,0,8262062.549,0,38784845.55
 11/07  16:00:00,104041431.6,69336874.63,0,0,8226356.011,0,38668531.17
 11/07  17:00:00,121535455.6,101953352.2,0,0,8250338.823,0,38473158.06
 11/07  18:00:00,130046713.5,114330488.8,0,0,11093092.02,0,40760885.82
 11/07  19:00:00,128343387.4,126696450.4,0,0,15101211.93,0,67856795.36
 11/07  20:00:00,123979650.4,136229741.2,0,0,16386768.82,0,73315072.04
 11/07  21:00:00,115331311.8,129021610.7,0,0,13620389.72,0,63395347.38
 11/07  22:00:00,110700011.6,134761843.8,0,0,14951107.25,0,64651154.34
 11/07  23:00:00,75000473.32,152866844,0,0,12365544.19,0,61298103.24
 11/07  24:00:00,52195131.05,187195502.5,0,0,7043593.41,0,29514548.74
 11/08  01:00:00,44740053.03,173663686.7,0,0,5524647.87,0,28365202.14
 11/08  02:00:00,23328269.51,0,0,0,373560.9678,0,2577600
 11/08  03:00:00,26202702.35,0,0,0,186762.0095,0,2577600
 11/08  04:00:00,23383832.27,0,0,0,186753.9995,0,2577600
 11/08  05:00:00,37203574.68,130506404,0,0,186741.5564,0,2577600
 11/08  06:00:00,65603144.18,322373163.8,0,0,186718.0866,0,2577600
 11/08  07:00:00,74278612.34,251790562,0,0,4351152.965,0,10945920.5
 11/08  08:00:00,85491057.1,224251114.2,0,0,16354840.56,0,70479817.86
 11/08  09:00:00,94153562.19,210086736.9,0,0,15054919.27,0,70313019.02
 11/08  10:00:00,100067543,194696027.7,0,0,12363502.62,0,51777816.41
 11/08  11:00:00,116430118.4,183000152,0,0,10836198.51,0,50422213.76
 11/08  12:00:00,129512004.1,156387707.4,0,0,12359586.33,0,59660668.65
 11/08  13:00:00,119144562.8,129947335.4,0,0,11050395.61,0,48943752.75
 11/08  14:00:00,111925056.5,124826148.2,0,0,9742866.719,0,42367341.77
 11/08  15:00:00,104714926.8,134199440.7,0,0,8226545.96,0,38793198.36
 11/08  16:00:00,105037163.1,158847342.7,0,0,8225311.601,0,38682928.48
 11/08  17:00:00,123192500.3,189753489.4,0,0,8300203.756,0,38685931.08
 11/08  18:00:00,130903746.2,204998198.4,0,0,11093086.99,0,43775728.91
 11/08  19:00:00,129079241.9,198747517.2,0,0,15075702.84,0,69295159.5
 11/08  20:00:00,125216486,195283542.6,0,0,16413473.94,0,68504358.3
 11/08  21:00:00,116622047.9,206448453.6,0,0,13588452.22,0,63448613.56
 11/08  22:00:00,112031079.4,223764326.4,0,0,14960342.11,0,64711634.02
 11/08  23:00:00,75790821.68,233118361,0,0,12353648.98,0,61817297.89
 11/08  24:00:00,52819308.84,245436598.7,0,0,7070310.654,0,29170553.84
 11/09  01:00:00,45217565.46,226882943.6,0,0,5524586.692,0,28429525.54
 11/09  02:00:00,23117102.82,0,0,0,186807.1604,0,2577600
 11/09  03:00:00,26346401.15,0,0,0,373549.8438,0,2577600
 11/09  04:00:00,23334885.84,0,0,0,186756.2199,0,2577600
 11/09  05:00:00,37304657.16,150472483.6,0,0,186742.9934,0,2577600
 11/09  06:00:00,65838397.97,350888497,0,0,186777.9291,0,2577600
 11/09  07:00:00,74204646.22,270750953.5,0,0,4351183.823,0,14829009.34
 11/09  08:00:00,84684593.62,231070090,0,0,16354752.99,0,71476862.35
 11/09  09:00:00,94152837.62,209327544.7,0,0,15053994.87,0,65090957.46
 11/09  10:00:00,99795435.96,157648981.8,0,0,12363607.6,0,56189287.42
 11/09  11:00:00,115791940.4,114272416.1,0,0,10836762.37,0,48999606.85
 11/09  12:00:00,128712669.2,71564652.76,0,0,12359792.63,0,58345226.1
 11/09  13:00:00,118262154.2,38091503.05,0,0,11051220.35,0,50303149.44
 11/09  14:00:00,111015720.1,30135384.17,0,0,9741840.216,0,39774063.91
 11/09  15:00:00,103821435.9,38656493.27,0,0,8223289.247,0,38863971.11
 11/09  16:00:00,103955790.1,59363886.48,0,0,8224691.896,0,38691313.88
 11/09  17:00:00,121543112.1,97649601.41,0,0,8303226.769,0,38698455.4
 11/09  18:00:00,130084240,117855412.5,0,0,11093640.22,0,50055302.01
 11/09  19:00:00,128326229.5,123932821.7,0,0,15070324.56,0,64649514.98
 11/09  20:00:00,124654573.9,137710480.9,0,0,16413182.41,0,69901922.72
 11/09  21:00:00,116117030.5,153242877.6,0,0,13588226.46,0,60571858.41
 11/09  22:00:00,111578577.1,177492271.6,0,0,14965316.6,0,72853964.66
 11/09  23:00:00,75517277.85,210662735,0,0,12347380.27,0,53998295.18
 11/09  24:00:00,52772247.61,241244904.7,0,0,7075291.545,0,38188053.41
 11/10  01:00:00,45266038.21,232170927.8,0,0,5524431.505,0,19756368.82
 11/10  02:00:00,23152054.35,0,0,0,186788.7236,0,2577600
 11/10  03:00:00,26399693.31,0,0,0,373524.5926,0,2577600
 11/10  04:00:00,23388826.69,0,0,0,186743.1404,0,2577600
 11/10  05:00:00,44217620.95,277836510.1,0,0,186664.318,0,2577600
 11/10  06:00:00,68534335.4,362434635.3,0,0,186746.6379,0,2577600
 11/10  07:00:00,75516897.4,262018211.1,0,0,4350364.615,0,19355145.3
 11/10  08:00:00,85361783.99,216504578.7,0,0,16354524.37,0,65933558.12
 11/10  09:00:00,93879641.24,175970050.2,0,0,15030218.07,0,65233424.24
 11/10  10:00:00,99493379.54,128810042.3,0,0,12365240.05,0,62003356.67
 11/10  11:00:00,115702534.9,104242291.6,0,0,10842833.1,0,50347545.92
 11/10  12:00:00,128711967.2,74883507.63,0,0,12350836.87,0,51520226.86
 11/10  13:00:00,118318122.3,38876550.99,0,0,11069937.27,0,50456650.61
 11/10  14:00:00,111012196.6,33173398.33,0,0,9719298.288,0,49086150.91
 11/10  15:00:00,103937504.3,54321619.07,0,0,8225923.445,0,38747400.23
 11/10  16:00:00,104378308.3,90110120.31,0,0,8225965.461,0,32949533.28
 11/10  17:00:00,122568589.8,119128324.7,0,0,8321323.799,0,35443830.96
 11/10  18:00:00,130188111,128582310.7,0,0,11093588.36,0,49801489.51
 11/10  19:00:00,128352077,124567819.4,0,0,15061443.09,0,64305666.36
 11/10  20:00:00,124000749.6,139820194.3,0,0,16413447.54,0,77456135.8
 11/10  21:00:00,115490628.6,146991257.8,0,0,13588326.6,0,63451585.64
 11/10  22:00:00,110971387.8,161623955.6,0,0,14975340.71,0,64793843.66
 11/10  23:00:00,75192576.84,171601795.4,0,0,12335241.91,0,60206606.92
 11/10  24:00:00,52222801.91,182052992.8,0,0,7084408.54,0,30688379.45
 11/11  01:00:00,46875337.74,163422147.8,0,0,6842244.104,0,28978070.52
 11/11  02:00:00,23349247.59,0,0,0,373608.6025,0,2577600
 11/11  03:00:00,26222534.35,0,0,0,186741.9093,0,2577600
 11/11  04:00:00,23419644.9,0,0,0,186729.2939,0,2577600
 11/11  05:00:00,36261606.23,98400172.83,0,0,186729.464,0,2577600
 11/11  06:00:00,64798144.53,307610367,0,0,186754.6569,0,2577600
 11/11  07:00:00,72069770.14,226188306.7,0,0,4351236.599,0,19366783.41
 11/11  08:00:00,70630983.43,163570023.5,0,0,4133011.608,0,19350558.19
 11/11  09:00:00,81230446.08,93673694.63,0,0,4351898.137,0,19359877.53
 11/11  10:00:00,89531557.07,50572543.44,0,0,4351657.06,0,19356955.42
 11/11  11:00:00,115935580.4,17362791.8,0,0,13586148.75,0,59960146.05
 11/11  12:00:00,128731004.7,2868248.683,0,0,13614694.87,0,56720765.54
 11/11  13:00:00,119065172.7,0,0,0,11086735.14,0,51889184.93
 11/11  14:00:00,113243566.8,0,0,0,10978439.58,0,47900656.13
 11/11  15:00:00,104680192.9,311290.1232,0,0,8193619.964,0,39077775.78
 11/11  16:00:00,106700806,103848.5425,0,0,8297313.972,0,38707596.53
 11/11  17:00:00,119267760.2,6550608.002,0,0,8330707.879,0,38707785.79
 11/11  18:00:00,124961248.2,13485876.53,0,0,11091518.6,0,49986692.26
 11/11  19:00:00,122162309.2,5781452.851,0,0,13626554.93,0,62939809.57
 11/11  20:00:00,116992898.9,7902556.305,0,0,13582295.27,0,62298907.86
 11/11  21:00:00,107634024.2,15215490.4,0,0,11083298.16,0,51295996.96
 11/11  22:00:00,103899772.5,49507037.92,0,0,13768305.64,0,53645127.51
 11/11  23:00:00,72867703.08,76523303.46,0,0,10837938.39,0,52371021.26
 11/11  24:00:00,50084938.66,86466542.15,0,0,5728432.241,0,26732518.91
 11/12  01:00:00,46226906.08,85466683.6,0,0,6841004.667,0,37635317.7
 11/12  02:00:00,23475349.71,0,0,0,373547.8713,0,2577600
 11/12  03:00:00,26360535.14,0,0,0,186747.5128,0,2577600
 11/12  04:00:00,23552278.33,0,0,0,186734.6507,0,2577600
 11/12  05:00:00,38602285.86,110783868.8,0,0,186708.7818,0,2577600
 11/12  06:00:00,63808813.59,191596938.2,0,0,186763.8086,0,2577600
 11/12  07:00:00,72680812.21,104465518.4,0,0,4350806.196,0,10947473.57
 11/12  08:00:00,71078137.65,60056848.74,0,0,4133230.471,0,19329626.76
 11/12  09:00:00,81706144.98,48233686.56,0,0,4351175.123,0,19331128.62
 11/12  10:00:00,89453478.58,54767733.43,0,0,4201165.23,0,19352136.99
 11/12  11:00:00,115788325.3,49549633.74,0,0,13671263.87,0,61710017.79
 11/12  12:00:00,127588520.4,32485260.69,0,0,13777584.91,0,63228685.74
 11/12  13:00:00,117783695.9,6645799.197,0,0,10956557.49,0,50482621.7
 11/12  14:00:00,111441529.6,4414217.651,0,0,10925038.6,0,50276415.97
 11/12  15:00:00,103592716.6,3345154.381,0,0,8330703.282,0,38817932.15
 11/12  16:00:00,107162557.1,7162115.133,0,0,8331942.757,0,38715074.62
 11/12  17:00:00,119788656.8,9913284.734,0,0,8330736.703,0,36016983.5
 11/12  18:00:00,124854504.1,14122652.91,0,0,10940898.76,0,43394682.28
 11/12  19:00:00,122203727.4,11609201.66,0,0,13603877.57,0,62838563.36
 11/12  20:00:00,117244306.3,11025430.42,0,0,13777455.83,0,63224802.96
 11/12  21:00:00,108146796.3,12328700.84,0,0,11034700.98,0,50591905.4
 11/12  22:00:00,103678164.3,30667778.06,0,0,13583341.03,0,62889579.61
 11/12  23:00:00,72891983.03,45995489.61,0,0,11015100.03,0,50506904.09
 11/12  24:00:00,49754021.81,50086248.54,0,0,5606973.213,0,28582576.78
 11/13  01:00:00,44100399.04,67130068.84,0,0,5669997.123,0,26624494.23
 11/13  02:00:00,23393243.76,0,0,0,186753.5413,0,4116903.489
 11/13  03:00:00,26451443.7,0,0,0,186709.6982,0,2577600
 11/13  04:00:00,23644383.23,0,0,0,186726.0711,0,2577600
 11/13  05:00:00,37096246.76,70127896.22,0,0,186730.6914,0,2577600
 11/13  06:00:00,64305532.96,164364361.5,0,0,186754.8281,0,2577600
 11/13  07:00:00,74346996.47,77665601.13,0,0,4350485.671,0,10949477.66
 11/13  08:00:00,85037790.24,44273556.78,0,0,16349077.07,0,65518857.18
 11/13  09:00:00,93433839.47,39626822.96,0,0,15131390.14,0,75807720.22
 11/13  10:00:00,99851317.29,40404965.59,0,0,12325590.98,0,51905076.93
 11/13  11:00:00,115506957.7,59870848.99,0,0,10928830.43,0,50525733.32
 11/13  12:00:00,128654830.2,58664617.35,0,0,12358205.35,0,60114420.84
 11/13  13:00:00,118358683.7,50755142.05,0,0,10926608.95,0,51562105.86
 11/13  14:00:00,111732460.9,65911178.96,0,0,9755870.418,0,39748085.96
 11/13  15:00:00,106878351.6,88158796.75,0,0,8333542.688,0,38862312.09
