Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/10  22:00:00,367102299,0,0,0,373058.6551,3164400
 01/10  23:00:00,367606786.9,0,0,0,372960.1694,3164400
 01/10  24:00:00,373347086.2,0,0,0,186472.7212,3164400
 01/11  01:00:00,357551596.7,0,0,0,372979.9593,3164400
 01/11  02:00:00,357421388.6,0,0,0,186463.3761,3164400
 01/11  03:00:00,357709310.5,0,0,0,372970.8626,3164400
 01/11  04:00:00,357811060.4,0,0,0,372923.6327,3164400
 01/11  05:00:00,359905616.3,0,0,0,186467.753,3164400
 01/11  06:00:00,359982879.5,0,0,0,372919.533,3164400
 01/11  07:00:00,453499273.3,46166715.28,0,0,186513.9906,3164400
 01/11  08:00:00,1017409716,544148852.6,0,0,373085.1427,3164400
 01/11  09:00:00,1439245562,1162000308,0,97534.49525,50379492.57,148997342.7
 01/11  10:00:00,1341107535,654185160.8,0,97464.63249,50400000,253130350.8
 01/11  11:00:00,1370153492,607580949.3,0,0,50400000,299665578.5
 01/11  12:00:00,1369202139,483501377.7,0,0,50400000,325219383.4
 01/11  13:00:00,1362284252,284735623.1,0,0,50400000,375580068.8
 01/11  14:00:00,1351040085,149035118.5,0,3992206.853,50400000,386141203.4
 01/11  15:00:00,1380351316,107101671.7,0,2539533.856,50400000,301133775.4
 01/11  16:00:00,1429307868,148762752.8,0,62780804.13,50400000,305312993.5
 01/11  17:00:00,1539864569,253422696.9,0,87564546.51,50400000,56202514.54
 01/11  18:00:00,1272382422,81797804.14,0,94135754.64,50400000,53004969.49
 01/11  19:00:00,1275751436,165835547.3,0,96550752.54,50400000,81354570.25
 01/11  20:00:00,1278536774,308601667.4,0,96821694.2,50400000,136298887.3
 01/11  21:00:00,1120010889,326930202.8,0,241072.0268,1435597.663,5694292.785
 01/11  22:00:00,368804016.1,0,0,0,373028.3302,3164400
 01/11  23:00:00,367462604,0,0,0,186488.3841,3164400
 01/11  24:00:00,373607778.1,221698.9019,0,0,372963.6455,3164400
 01/12  01:00:00,357536174.9,0,0,0,372958.9566,3164400
 01/12  02:00:00,357419832.6,0,0,0,186451.3396,3164400
 01/12  03:00:00,357712050,0,0,0,372944.0903,3164400
 01/12  04:00:00,357808413.7,0,0,0,372946.0954,3164400
 01/12  05:00:00,359924287.1,0,0,0,186452.6055,3164400
 01/12  06:00:00,360002444.8,0,0,0,372937.0924,3164400
 01/12  07:00:00,386507414.9,14932020.53,0,0,186436.3138,3164400
 01/12  08:00:00,996767345.1,462863121.9,0,0,373075.1945,3164400
 01/12  09:00:00,1383818193,806594618.2,0,73655.12902,50373237.85,149035304.8
 01/12  10:00:00,1412225036,233478133.3,0,173604.5668,50400000,253207329.6
 01/12  11:00:00,1408681306,265212394.8,0,0,50400000,299836504.9
 01/12  12:00:00,1382308218,252070756.6,0,0,50400000,325449870.3
 01/12  13:00:00,1367546207,239976297.8,0,0,50400000,376798820.9
 01/12  14:00:00,1339398668,172151420,0,0,50400000,385634324
 01/12  15:00:00,1390971589,183388350.9,0,0,50400000,301441498.3
 01/12  16:00:00,1427390304,552620636.9,0,197811.1885,50400000,305503384.2
 01/12  17:00:00,1451814331,746326885.1,0,118425.4825,50400000,56455145.21
 01/12  18:00:00,1166790284,481823390.7,0,0,50400000,52968520.83
 01/12  19:00:00,1165466104,383451798.7,0,0,50400000,83067331.66
 01/12  20:00:00,1168728375,665520853.6,0,0,50400000,137596007.7
 01/12  21:00:00,1120456153,778761664.6,0,341512.1814,1435359.27,3164400
 01/12  22:00:00,368757488.5,0,0,0,373036.3019,3164400
 01/12  23:00:00,367428409.5,0,0,0,186491.8501,3164400
 01/12  24:00:00,373481452.2,0,0,0,372979.3245,3164400
 01/13  01:00:00,357476704.5,0,0,0,372978.1153,3164400
 01/13  02:00:00,357336680.3,0,0,0,186462.995,3164400
 01/13  03:00:00,384415983.8,2449645.507,0,0,372972.7574,3164400
 01/13  04:00:00,424857902.3,7095550.746,0,0,372986.8611,3164400
 01/13  05:00:00,447283628.4,9798225.961,0,0,186468.1117,3164400
 01/13  06:00:00,439078869.9,8791309.722,0,0,372907.3739,3164400
 01/13  07:00:00,470588680.2,352175770.6,0,0,186509.212,3164400
 01/13  08:00:00,995601317.3,980654110.6,0,0,373108.6564,3164400
 01/13  09:00:00,1372535596,1956615092,0,72640.39413,50377922.38,149096680.2
 01/13  10:00:00,1343194494,1031307282,0,154962.6751,50400000,253291120.3
 01/13  11:00:00,1366675640,721893140.6,0,0,50400000,300045400.5
 01/13  12:00:00,1372259231,761045203.1,0,0,50400000,325631027
 01/13  13:00:00,1362801530,577910529.5,0,0,50400000,379664218.2
 01/13  14:00:00,1315261955,434326416.6,0,0,50400000,383404742
 01/13  15:00:00,1356386865,413228257.1,0,0,50400000,301921103.1
 01/13  16:00:00,1428927325,595910844.7,0,439454.4732,50400000,305682530.8
 01/13  17:00:00,1452726622,822252254.9,0,0,50400000,56994303.29
 01/13  18:00:00,1166442206,692369611.2,0,0,50400000,52972311.9
