Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/12  02:00:00,13246044.04,0,900000,0,2055600,0
 01/12  03:00:00,13246044.04,0,900000,0,2055600,0
 01/12  04:00:00,13246044.04,0,900000,0,2055600,0
 01/12  05:00:00,13246044.04,0,900000,0,2055600,0
 01/12  06:00:00,14058146.99,0,900000,0,2055600,0
 01/12  07:00:00,29848074.06,3370423.393,9659168.281,0,2055600,0
 01/12  08:00:00,33748718.57,0,13434059.31,0,2055600,0
 01/12  09:00:00,35278511.45,0,4399956.831,0,2055600,0
 01/12  10:00:00,34454044.41,0,3468209.259,0,2055600,0
 01/12  11:00:00,33568798.45,0,2778458.674,0,2055600,0
 01/12  12:00:00,32644480.71,0,2099373.355,0,2055600,0
 01/12  13:00:00,33303923.39,0,4677452.635,0,2055600,0
 01/12  14:00:00,31781764.7,0,1405447.105,0,2055600,0
 01/12  15:00:00,32164947.92,0,1472066.921,0,2055600,0
 01/12  16:00:00,32995047.01,0,1802457.241,0,2055600,0
 01/12  17:00:00,35729162.95,0,2788397.992,0,2055600,0
 01/12  18:00:00,35373768.06,0,10391074.31,0,2055600,0
 01/12  19:00:00,31660408.29,0,12665939.79,0,2055600,0
 01/12  20:00:00,14020014.06,0,900000,0,2055600,0
 01/12  21:00:00,12758490.91,0,900000,0,2055600,0
 01/12  22:00:00,12758490.91,0,900000,0,2055600,0
 01/12  23:00:00,11623120.08,0,900000,0,2055600,0
 01/12  24:00:00,11294477.42,0,900000,0,2055600,0
 01/13  01:00:00,13246044.04,0,900000,0,2055600,0
 01/13  02:00:00,13246044.04,0,900000,0,2055600,0
 01/13  03:00:00,13246044.04,0,900000,0,2055600,0
 01/13  04:00:00,13246044.04,0,900000,0,2055600,0
 01/13  05:00:00,13246044.04,0,900000,0,2055600,0
 01/13  06:00:00,14058146.99,0,900000,0,2055600,0
 01/13  07:00:00,36565168.26,29599229.55,16376262.48,0,2055600,0
 01/13  08:00:00,39873850.79,36317102.24,19569659.37,0,2055600,0
 01/13  09:00:00,45947225.21,2268396.061,15454161.99,0,2055600,0
 01/13  10:00:00,40576041.43,0,10499831.23,0,2055600,0
 01/13  11:00:00,36921396.83,0,6920337.576,0,2055600,0
 01/13  12:00:00,35604858.95,0,5670951.759,0,2055600,0
 01/13  13:00:00,35564069.64,0,7465407.906,0,2055600,0
 01/13  14:00:00,34009913.13,0,4093562.143,0,2055600,0
 01/13  15:00:00,34018688.46,0,3975275.071,0,2055600,0
 01/13  16:00:00,36812067.86,0,5911928.719,0,2055600,0
 01/13  17:00:00,40636679.84,0,7695914.876,0,2055600,0
 01/13  18:00:00,40085465.73,7574062.215,15102771.99,0,2055600,0
 01/13  19:00:00,35963845.84,866150.2931,16969377.34,0,2055600,0
 01/13  20:00:00,14020014.06,0,900000,0,2055600,0
 01/13  21:00:00,12758490.91,0,900000,0,2055600,0
 01/13  22:00:00,12758490.91,0,900000,0,2055600,0
 01/13  23:00:00,11623120.08,0,900000,0,2055600,0
 01/13  24:00:00,11294477.42,0,900000,0,2055600,0
 01/14  01:00:00,10180777.82,0,900000,0,2055600,0
 01/14  02:00:00,10180777.82,0,900000,0,2055600,0
 01/14  03:00:00,10180777.82,0,900000,0,2055600,0
