Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 11/30  20:00:00,2479770109,953177945.7,223297225.6,116482402.8,2342372.973,0,60995948.78
 11/30  21:00:00,2488871851,969363196.4,226924000,116399894.9,2235628.191,0,60995857.77
 11/30  22:00:00,2354594290,974145083,229080385.5,116344170.8,1413299.749,0,35500679.06
 11/30  23:00:00,2281252062,993290211.1,230425614.2,116306325.1,189296.3096,0,71855539.71
 11/30  24:00:00,1932001032,1108946435,231293690.7,116270666.2,189374.5261,0,35404247.77
 12/01  01:00:00,1910970004,1110721032,231559532.3,116227249.8,378793.2845,0,60209940.04
 12/01  02:00:00,1909512005,1102795598,232985522.1,116183817.8,189384.8103,0,35392641.91
 12/01  03:00:00,1904859269,1086952203,233833864.4,116150229,189393.6297,0,71830642.26
 12/01  04:00:00,1891446585,1080237038,234005812.3,116139235.1,189422.6207,0,60213290.79
 12/01  05:00:00,1894078459,1075802039,233310466.7,116150090.5,378806.1147,0,35392112.58
 12/01  06:00:00,1895218918,1074686609,231610230,116182158.4,189444.184,0,60214086.27
 12/01  07:00:00,1877994726,1175158205,231130593.2,116198695.5,189430.5555,0,47012607.71
 12/01  08:00:00,2599275311,961286840,230585773,116245057.8,2231641.782,0,88181109.26
 12/01  09:00:00,3378969173,770509993.9,230062236.3,116340213.6,7097666.802,0,320214820.4
 12/01  10:00:00,3568572933,788395047.5,175391868.6,117439383.7,7907675.842,0,357127000.7
 12/01  11:00:00,3545922237,799462365.3,170982592.6,117302455.5,9413774.366,0,390947524.6
 12/01  12:00:00,3502376518,815145748.1,171425544.7,117116617,9986580.597,0,364287636.7
 12/01  13:00:00,3329258851,836873797.5,171686220.2,116966207.1,8459129.651,0,379482055.1
 12/01  14:00:00,3480985489,843188832.8,171654942.6,116946508.9,9986248.924,0,359715334.6
 12/01  15:00:00,3492616329,845870034.1,171611091.4,117005343.5,9304941.975,0,386879781.5
 12/01  16:00:00,3487757934,856742827,171765701.1,117052720.9,9000180.376,0,147651886.4
 12/01  17:00:00,2677705020,1106979491,173140231.7,117013289.8,7645619.743,0,102416121.2
 12/01  18:00:00,2676746371,1169361075,172916489.6,117018044.7,5003473.687,0,88621395.24
 12/01  19:00:00,2353892940,1047167411,231410043.1,116275896.6,2364719.876,0,72827087.2
 12/01  20:00:00,2354231794,1017133423,232600692,116248186.5,2365242.387,0,61006618.27
 12/01  21:00:00,2356025647,995221244.1,232807134,116260667.5,2365071.786,0,61005774.68
 12/01  22:00:00,2213866717,964425809.1,232803530.4,116266291.1,1277079.657,0,60530378.46
 12/01  23:00:00,2137598992,979983968.9,232741367.5,116268589.5,189276.3357,0,47015674.11
 12/01  24:00:00,1802241397,1096536799,233733082.3,116236115.3,378688.2781,0,60221326.04
 12/02  01:00:00,1791874179,1105664987,233443899.6,116203010.5,189370.9627,0,41374404.16
 12/02  02:00:00,1801373398,1097182425,233098262.6,116197428.3,189424.2008,0,54237498.59
 12/02  03:00:00,1809997529,1089622758,232768000,116195538,189412.8929,0,71837352.33
 12/02  04:00:00,1808405713,1090796040,232674865,116192753.5,378789.0968,0,35396572.29
 12/02  05:00:00,1808062875,1088825225,232494298.3,116190308.7,189436.6803,0,60218692.01
 12/02  06:00:00,1810342444,1085311759,232410972.1,116188916,189423.2114,0,35399766.18
 12/02  07:00:00,1808915611,1179544630,232219336.1,116187187.3,189409.5482,0,71835230.56
 12/02  08:00:00,2078109293,1103670146,231285568.5,116183188,383011.5933,0,35410630.18
 12/02  09:00:00,2523204847,948345014.3,232175277,116198998.7,2640708.07,0,291219492
 12/02  10:00:00,2674463092,983597310.3,176297567.9,117026885.5,3389821.29,0,325928523.6
 12/02  11:00:00,2659234319,976175741.1,172602074.1,117090985.6,3852557.429,0,356750104.9
 12/02  12:00:00,2549192270,971646523.2,68688531.36,116540400.3,3755314.373,0,330506316.8
 12/02  13:00:00,2375494066,965971960.5,31928780.3,116202546.1,3024816.179,0,321637935.1
 12/02  14:00:00,2363891975,927571360.7,25430012.97,116280656.7,2907479.407,0,347058270.2
 12/02  15:00:00,2353046313,937615615.9,23022354.07,116314131.1,3050007.437,0,329536587.6
 12/02  16:00:00,2352113885,952703676.6,23020297.2,116332002.7,2794586.146,0,113520823.1
 12/02  17:00:00,2386817602,968937011,22982442.99,116313555.8,3049968.857,0,102026612.7
 12/02  18:00:00,2131328937,939625980,1404681.494,110326510.4,1277125.61,0,88673236.25
 12/02  19:00:00,1474305693,1083099317,608269.3497,111318347,1490710.486,0,71430247.45
 12/02  20:00:00,1479483568,1097920722,2439137.48,112419226.5,189371.878,0,36057039.52
 12/02  21:00:00,1502169767,1069112250,21038133.73,113421742.9,189340.7506,0,60239652.38
 12/02  22:00:00,1561666980,1053778163,71797109.96,115258903.3,378815.7471,0,35399009.91
 12/02  23:00:00,1626807022,1053170906,117664079.1,115453650,189387.8057,0,71834483.98
 12/02  24:00:00,1753174088,1050431402,224941206.8,116128821.9,189435.2715,0,35402366.63
 12/03  01:00:00,1674967723,1093595918,226199892.8,116234847.5,189425.0195,0,60223821.81
 12/03  02:00:00,1668311430,1099973810,226791592.4,116251100,378812.4314,0,35402458.25
 12/03  03:00:00,1674968434,1091048915,226515932.2,116262564.6,189446.6097,0,71847526.95
 12/03  04:00:00,1670573647,1073584853,225165834.5,116296942.9,189432.4237,0,35399778.35
 12/03  05:00:00,1663589541,1071173587,224324302.6,116319431.6,189418.0673,0,60228898.82
 12/03  06:00:00,1662252595,1088111962,225755796.1,116293492.7,189391.4575,0,35400348.56
 12/03  07:00:00,1675897387,1089631966,226333095.7,116271385.3,378886.1846,0,71847982.75
 12/03  08:00:00,1642815445,1085952951,226087330.9,116269436.4,189417.3287,0,60229191.77
 12/03  09:00:00,2087324385,950543151,225335379.3,116305750.1,382965.7744,0,291672393
 12/03  10:00:00,2099641238,895693033.5,220674259.5,116400147.4,252190.3399,0,300528041.7
 12/03  11:00:00,2107065345,868061803.2,216902946.9,116493196.9,322130.9031,0,329560696.3
 12/03  12:00:00,2120860113,849345431.1,212514989.1,116595782,382866.0002,0,351535407.7
 12/03  13:00:00,2159170215,847108539.6,209823042.4,116664269.6,382862.6609,0,327035723.9
 12/03  14:00:00,2162540682,871853854.9,211208568.6,116646012.6,382862.5053,0,320375956.2
 12/03  15:00:00,2184633134,897313167.6,213481594.9,116593516.7,191398.5507,0,328087794
 12/03  16:00:00,2205580560,928441184.7,215959162.5,116529863.7,382910.7882,0,98414509.38
 12/03  17:00:00,1774631622,1101659304,220871936.9,116427376.7,189398.2244,0,116380272.9
 12/03  18:00:00,1763623555,1125198134,222478349.8,116357314.3,378836.5698,0,62404319.94
 12/03  19:00:00,1740761669,1124620499,224255041.2,116311417.7,189403.4065,0,72381990.08
 12/03  20:00:00,1730986990,1121786841,226920233.8,116244746.2,189390.9773,0,60229625.58
 12/03  21:00:00,1738281089,1119589841,227760648.5,116211676.3,189439.0736,0,35401794.79
 12/03  22:00:00,1756595605,1124278040,227354325.4,116209417.9,378835.6286,0,60222363.92
 12/03  23:00:00,1760962225,1133064398,228666410.2,116179938,189378.3024,0,47023435.89
 12/03  24:00:00,1765588965,1139493505,229484732.9,116155022.5,189442.6409,0,60226391.44
 12/04  01:00:00,1820006110,1124865185,229522634.1,116153759.8,189431.1777,0,35403884.19
 12/04  02:00:00,1819958759,1126714996,229830538.1,116157375.9,228749.8294,0,60235151.39
 12/04  03:00:00,1820123906,1129589530,229886541.3,116158209.7,339537.5508,0,47020531.57
 12/04  04:00:00,1819852562,1137022798,229922499,116158153.8,189435.8872,0,60235524.85
 12/04  05:00:00,1831953433,1146142443,229760608.5,116160902.6,189421.4491,0,35403524.86
 12/04  06:00:00,1838162531,1148465599,229716324.6,116161800.7,189467.8352,0,60236436.62
 12/04  07:00:00,1838589167,1244075463,229611732.6,116162790.5,378891.2559,0,71854136.91
 12/04  08:00:00,2557636496,1047611990,230811369.1,116180529.7,2100244.377,0,62562843.05
 12/04  09:00:00,3319541423,842362251.2,232906986.6,116215081.6,7037538.272,0,348491581.2
 12/04  10:00:00,3520732192,844589486.4,171144571.2,116986878.2,8036122.863,0,358625505.3
 12/04  11:00:00,3560855449,807346387.3,170327166.7,117313910.3,9487043.618,0,363457255.8
 12/04  12:00:00,3596265742,759830459.8,169461606.7,117453557.6,9813223.612,0,393782701.9
 12/04  13:00:00,3456256049,753571671.1,170313176.6,117842311,8668816.175,0,355422318.6
 12/04  14:00:00,3615851864,775196863.4,170248366.5,118343932.6,9803827.339,0,383941489.9
 12/04  15:00:00,3614586915,807270699,170433439.9,117601745.9,9518338.511,0,389814800
 12/04  16:00:00,3611789552,831845984.1,170576262.7,117515352.9,8776234.852,0,131799027.1
 12/04  17:00:00,2809430061,1019460314,171877524,117409031.2,7645181.039,0,120086671.5
 12/04  18:00:00,2824558896,1103625857,171571641.7,117309253.5,5134343.058,0,88667284.29
 12/04  19:00:00,2458815169,1026739964,223951385.9,116438038.9,2364965.881,0,72740654.64
 12/04  20:00:00,2439297645,985697329.5,223581471.6,116423966.4,2317081.832,0,61040985.01
 12/04  21:00:00,2421402420,977984178.4,224837117.7,116418685.1,2235908.99,0,61040840.89
 12/04  22:00:00,2271593302,962923349.4,222838953.7,116463698.2,1436011.471,0,60420922.53
 12/04  23:00:00,2258715379,1005827080,222992587.7,116464017.6,189295.9365,0,47025955.93
 12/04  24:00:00,1983880790,1165878880,231012919.6,116350057.7,189375.2903,0,60247999.19
 12/05  01:00:00,1994734516,1217116910,236843185.4,116164719.6,378795.1979,0,35405881.19
 12/05  02:00:00,2003019139,1203863530,243824247.6,116059627.4,189386.7738,0,60240220.17
 12/05  03:00:00,2013823749,1189663379,247560453.6,115987884.9,189437.7609,0,47024505.82
 12/05  04:00:00,2022316454,1192245624,248644700,115949137.6,189425.7188,0,60241131.75
 12/05  05:00:00,2026643699,1202253182,249764187.5,115921220.6,378814.6486,0,35813239.27
 12/05  06:00:00,2019612538,1215434143,253396811.5,115858860.7,189449.4888,0,59835245.3
 12/05  07:00:00,2028203696,1420523664,256070010.6,115796778.9,189436.3419,0,71859600.29
 12/05  08:00:00,2758260124,1250257182,256614656.8,115746544.7,2230546.286,0,62549294.67
 12/05  09:00:00,3523681773,1063183004,258743735.4,115727159.6,7097875.99,0,348941737.3
 12/05  10:00:00,3720118281,1035972283,176398034.2,116120048.2,7913205.764,0,357960947.2
 12/05  11:00:00,3739605713,1015504209,174585461.9,116235818.8,9409213.226,0,363711708.5
 12/05  12:00:00,3751369842,971117936.6,174913256.5,116342136.8,9986598.746,0,394056571.3
 12/05  13:00:00,3604227017,927372594.9,175582240,116451529.1,8459223.204,0,357882896.2
 12/05  14:00:00,3766136753,877482499.7,175902816.5,116567761.3,9986264.698,0,384357421.2
 12/05  15:00:00,3770806904,851881882.7,176060498.6,116677805.9,9304967.22,0,387701438.8
 12/05  16:00:00,3766418121,889208663.5,175005884,116608614.1,9000205.231,0,132943309.2
 12/05  17:00:00,2968417077,1245962202,175829361.8,117070163.8,7645712.163,0,120247464
 12/05  18:00:00,2973882256,1323233239,175656612.4,116235861.7,5007054.877,0,88688384.44
 12/05  19:00:00,2610996370,1102956626,252841113.2,115845834,2364871.815,0,72794230.71
 12/05  20:00:00,2615782074,1057107788,257031464.8,115754790.5,2365355.977,0,61036280.69
 12/05  21:00:00,2617075853,1067366877,256940006.1,115779441.7,2365173.491,0,61036067.25
 12/05  22:00:00,2486896239,1073422850,258500799.8,115774993.4,1277136.494,0,60495886.87
 12/05  23:00:00,2408418171,1066119755,262453077.3,115719624.8,189284.0602,0,47033406.86
 12/05  24:00:00,2065945468,1136799025,264766258.9,115662539.2,378703.6107,0,60254212.65
 12/06  01:00:00,2038199581,1146515531,268343252.1,115586420.9,189378.7204,0,35408207.09
 12/06  02:00:00,2035459400,1152221687,271723982.7,115475778.9,189432.1544,0,60246780.41
 12/06  03:00:00,2033603541,1179106797,274309940.5,115319208.8,189421.4628,0,63282104.14
 12/06  04:00:00,2029776974,1219004887,276933414.3,115116220.1,378809.0754,0,43986440.14
 12/06  05:00:00,2029586439,1223425726,277744122.7,114906796.6,189447.6521,0,60247731.14
 12/06  06:00:00,2030954203,1226181055,275693873.7,114743568.7,189434.7571,0,35412637.56
 12/06  07:00:00,2028774817,1547840466,276054138,114582713.4,189421.7863,0,71859696.04
 12/06  08:00:00,2749450760,1392002479,276369620.5,114439295.6,2333578.376,0,62472082.87
 12/06  09:00:00,3506349891,1206783837,274922026.3,114366859.3,6920540.569,0,349200584
 12/06  10:00:00,3710853372,1166052992,176379674.8,114347371,7972098.199,0,357709871.3
 12/06  11:00:00,3725076829,1097921522,172883888,114587108.4,9518649.453,0,363991791.7
 12/06  12:00:00,3742184017,1055146107,174699867.9,115300520.7,9833377.341,0,394236489
 12/06  13:00:00,3596991874,1002015441,175539740.3,116137937.5,8635436.026,0,383356559.3
 12/06  14:00:00,3747531460,935510445.8,176144428,116512704.5,9986587.66,0,360878977.5
 12/06  15:00:00,3747153003,904481965.1,176332649.4,116604685.2,9304981.258,0,386151177.9
 12/06  16:00:00,3765460498,866650791.2,175011221.3,116730772.9,9000959.797,0,146659591.5
 12/06  17:00:00,2943971729,1234171565,175882328.4,116357318,7646304.805,0,109248887.5
 12/06  18:00:00,2935413001,1326544644,175582059.4,115933015.6,4908394.138,0,87520183.57
 12/06  19:00:00,2596028392,1081549056,262011959.9,115674385.9,2364663.038,0,72910109.86
 12/06  20:00:00,2599064251,1060573016,267179328.3,115607607.5,2364736.912,0,61051656.02
 12/06  21:00:00,2593557264,1059394238,270828866.1,115525394.4,2365231.456,0,61052105.8
 12/06  22:00:00,2441752175,1057122790,275082903.7,115369810.1,1305672.574,0,60569484.44
 12/06  23:00:00,2363577235,1070693402,278988166.2,115148816.6,353095.7465,0,71869325.68
 12/06  24:00:00,2030881978,1157124257,278260280.8,114960755.5,189364.6098,0,35412653.83
 12/07  01:00:00,2013271824,1169281809,275585497.1,114805764.4,189361.4213,0,60245487.83
 12/07  02:00:00,2017260931,1189450611,276891663.8,114634807.7,189416.4276,0,35418016.46
 12/07  03:00:00,2014160007,1219942076,281244952.6,114382620.5,378801.2505,0,71868467.02
 12/07  04:00:00,2010990366,1239734561,283166610.7,114095573.4,189445.06,0,35414064
 12/07  05:00:00,2011425493,1259744549,282635536.5,113834492,189432.8384,0,60248797.86
 12/07  06:00:00,2011917321,1277917464,282247653.9,113592317.4,189420.3047,0,35411312.96
 12/07  07:00:00,2005891357,1639278984,283855867.5,68004599.42,189407.3676,0,71872090.41
 12/07  08:00:00,2724370696,1417152973,283515302.2,82977916.79,2333521.277,0,88400033.46
 12/07  09:00:00,3486274514,1190396004,278613502.1,112268531.9,6920897.489,0,323492587.2
 12/07  10:00:00,3690563689,1123487265,175119696.3,112416184.6,8031660.187,0,357444485.2
 12/07  11:00:00,3688238364,1073890864,173657071.4,112952311,9518781.289,0,392641926.7
 12/07  12:00:00,3708236445,1027134244,175644105.2,113914831.4,9783373.422,0,375699999.5
 12/07  13:00:00,3582168427,984398452.4,176636817.1,115141937.1,8692869.899,0,380331368.6
 12/07  14:00:00,3744985337,969454524.4,176417268.2,116233539.3,9893044.491,0,385737200.6
 12/07  15:00:00,3735894296,991085753.9,175843711.1,116361274.4,9403408.957,0,356555805.3
 12/07  16:00:00,3736448025,1051659092,175431400.7,116155379.8,9001351.393,0,162742306.3
 12/07  17:00:00,2941605557,1293412820,175998017.4,115878387.2,7636280.237,0,119931105.2
 12/07  18:00:00,2961794574,1376601674,175709746.8,115734414.2,4863624.41,0,80167022.08
 12/07  19:00:00,2613158561,1104992181,265989756.1,115606820.7,2365018.608,0,69505385.64
 12/07  20:00:00,2615930845,1069360222,268396692.3,115561064.3,2364938.84,0,72671078.63
 12/07  21:00:00,2604809022,1069858218,270205493.9,115496929.3,2364842.194,0,61054600.17
 12/07  22:00:00,2458098211,1072922316,272606190.1,115384940.1,1490127.586,0,35509460
 12/07  23:00:00,2374630339,1083183146,275638174.3,115227195.6,189320.5686,0,71902269.07
 12/07  24:00:00,2034348925,1160925183,278672705.1,115026843.5,189374.4651,0,35428517.28
 12/08  01:00:00,2007226932,1182419148,278088427.9,114810084,189370.8259,0,60256242.8
 12/08  02:00:00,2004433508,1200348891,277828444.2,114615352.4,189426.587,0,60258928.51
 12/08  03:00:00,2001883746,1217008911,279459062.1,114395192,378821.1854,0,47034524.49
 12/08  04:00:00,2000634339,1241565176,280455621.9,114161706.3,189392.1307,0,60254140.73
 12/08  05:00:00,2009726089,1256568446,281833432.2,113914136.5,189442.6877,0,35422166.02
 12/08  06:00:00,2007858112,1276241702,282230935.6,113657493,189429.8913,0,60258147.27
 12/08  07:00:00,1999871334,1650927017,285522010.7,51569152.95,250296.8248,0,47034291.98
 12/08  08:00:00,2719997659,1437740826,284075478,68246554.85,2259004.052,0,87982338.8
 12/08  09:00:00,3480148584,1186116662,277291143.9,112705324.6,6951039.418,0,334712298.3
 12/08  10:00:00,3706269231,1112420108,175143515.3,112841741.8,8036013.075,0,350695191.2
 12/08  11:00:00,3714002676,1067489464,174521913.6,113382152.5,9518706.827,0,387489031.7
 12/08  12:00:00,3736107112,1023755826,176304383.2,114331522.8,9783229.943,0,394908356.8
 12/08  13:00:00,3596303740,962061415.5,177909524.6,115550329.7,8692750.871,0,363578733.9
 12/08  14:00:00,3756371254,927236840.9,178826400.1,116417590.2,9783265.385,0,386602973.1
 12/08  15:00:00,3766225694,918992722.5,178773520.4,116593362.7,9518337.99,0,385510812.1
 12/08  16:00:00,3763146582,952407991.1,178070027,116508048.7,8958283.191,0,134650476.4
 12/08  17:00:00,2954096075,1215162098,175789204.3,116040567.2,7577696.08,0,120318605.2
 12/08  18:00:00,2934663480,1351519052,176093202.9,115635981.5,5016919.722,0,88744095.27
 12/08  19:00:00,2578392530,1074937861,271618832.1,115551007.9,2259172.638,0,61209277.7
 12/08  20:00:00,2579396974,1050886110,275608712.4,115285597.3,2365261.582,0,72677975.53
 12/08  21:00:00,2578070296,1036479222,276542879.8,115083165.5,2365010.971,0,61061365.17
 12/08  22:00:00,2436451845,1045940836,278017544,114878762.4,1490336.337,0,60576218.71
 12/08  23:00:00,2360624783,1065748718,281306799.5,114632755.3,189289.2832,0,35423915.34
 12/08  24:00:00,2021891356,1148420990,282143436.4,114381961.4,189402.6074,0,71879151.89
 12/09  01:00:00,1995233178,1168789536,281080687,114144397.9,189398.9872,0,43094070.49
 12/09  02:00:00,1996971796,1180143060,280745088.9,113928189.9,378773.5405,0,52584391.37
 12/09  03:00:00,1998330140,1198066646,280302015.7,113725953.6,189432.8187,0,60265949.9
 12/09  04:00:00,1993042738,1205756056,276462151.8,113600353.5,189420.9525,0,47039981.92
 12/09  05:00:00,1991821327,1211025238,272042365.4,113567941.5,189408.4755,0,60263544.32
 12/09  06:00:00,1986831172,1212527032,270744596.9,113554806.8,189443.2196,0,35421615.48
 12/09  07:00:00,1981518005,1489473758,268954757.7,113562923.5,378873.4004,0,60265435.23
 12/09  08:00:00,2249224917,1436325661,266484989.9,113624609.6,191477.0386,0,47042005.36
 12/09  09:00:00,2698707306,1308314678,262457625.5,113773771.3,2676908.642,0,320046686.9
 12/09  10:00:00,2904416701,1277796385,175728393.2,114414118.8,3570937.499,0,311133141.2
 12/09  11:00:00,2933699265,1181932826,174999247.4,115527356.7,3689415.454,0,344385966.5
 12/09  12:00:00,2957722970,1206974796,174909020.1,116350919.4,3689311.526,0,332142134.5
 12/09  13:00:00,2855212130,1204969502,174849765.6,116571178.6,3096201.961,0,358785010.6
 12/09  14:00:00,2865219612,1220378874,174685832.9,116582071.7,3095265.591,0,328624661.8
 12/09  15:00:00,2874012428,1236232716,174687515.4,116606155.7,2795275.371,0,350742298.8
 12/09  16:00:00,2888389573,1248940874,174689384.7,116653603.1,3049717.973,0,90690618.97
 12/09  17:00:00,2927960257,1265170284,174617402.8,116595726.8,2795166.052,0,114363393.1
 12/09  18:00:00,2695763425,1206257013,240990015.5,116148015.5,1490014.022,0,77269428.84
 12/09  19:00:00,2047094450,1180955862,240786783.1,116027770.5,1293237.337,0,61286080.44
 12/09  20:00:00,2048927413,1176649815,239981486.2,116045439.1,365078.2479,0,60306978.7
 12/09  21:00:00,2050033766,1160545577,239894424.2,116062720.5,189399.9245,0,47038085.88
 12/09  22:00:00,2040797497,1148311780,241578931.9,116045324.2,189387.5191,0,60263794.56
 12/09  23:00:00,2023689657,1153060114,243876943,116006839.4,189435.9949,0,35418265.81
 12/09  24:00:00,2025563679,1161023229,242886670.3,116007948.4,378832.4822,0,60267475.83
 12/10  01:00:00,1938374993,1171888266,243456655.3,116001998.3,189399.7786,0,71891514.4
 12/10  02:00:00,1941369149,1182278321,243590499.2,115987745.5,189447.6006,0,35425716.15
 12/10  03:00:00,1944454694,1193504732,243292431.5,115986306,189434.0083,0,60271545.02
 12/10  04:00:00,1951844466,1197943058,242937901.3,115986968.4,288544.7504,0,35425620.16
 12/10  05:00:00,1954357424,1198624119,244591014.2,115963153.2,279713.5954,0,71889458.38
 12/10  06:00:00,1951059905,1205593224,245199098.8,115943463.9,189438.6217,0,35421714.43
 12/10  07:00:00,1950959323,1221428381,244964349.8,115940562.5,189424.4813,0,60274549.72
 12/10  08:00:00,1912665052,1210312628,244825344.5,115941824.4,189412.0516,0,71891982.42
 12/10  09:00:00,2346708614,1091243580,244843776.3,115940782.4,383064.9605,0,295226230.4
 12/10  10:00:00,2357200068,1033214992,241756196.7,115991101.6,382889.0556,0,296327619.6
 12/10  11:00:00,2361025192,954318990.5,237032759.6,116072439.1,382961.6129,0,333445279.9
 12/10  12:00:00,2366759679,967729341.4,234340146.2,116135025.2,382866.7526,0,352290855.3
 12/10  13:00:00,2359677019,903016392,232358958.2,116202861.3,191399.2509,0,331632196.2
 12/10  14:00:00,2364162958,861695693.5,231324224.9,116236622.9,382906.9507,0,331685923.8
 12/10  15:00:00,2361691731,873336830.8,231450985.3,116240643.9,382818.5251,0,334884545.5
 12/10  16:00:00,2358903930,902221720.6,233201878.3,116203736.3,382913.3513,0,108319040.9
 12/10  17:00:00,1965246679,1071500773,237242274.3,116122887.1,189405.1814,0,90095596.59
 12/10  18:00:00,1957813158,1111044843,238280663.6,116080029.8,189398.7449,0,100267684.2
 12/10  19:00:00,1955738073,1133421438,239983564.4,116051123.6,189389.414,0,55141251.81
 12/10  20:00:00,1949572734,1161698992,243896210.7,115984754.6,378867.4391,0,40659823.92
 12/10  21:00:00,1937835447,1183499019,243477273.8,115968022.8,189414.3352,0,60275021.89
 12/10  22:00:00,1939679319,1194569453,244075611.3,115957371.7,189399.9802,0,47046279.79
 12/10  23:00:00,1942028980,1213180383,244653342.2,115940037,189446.842,0,60272600.23
 12/10  24:00:00,1943408347,1224671217,246096683.1,115917360.4,378851.4922,0,35424345.92
 12/11  01:00:00,1993789604,1210218506,248355367.8,115874280.1,189385.8457,0,60277799.26
 12/11  02:00:00,1993416032,1218289452,249346218.4,115852545.7,189455.7204,0,59064126.73
 12/11  03:00:00,1991672328,1230028888,250687678.1,115827669.5,189441.9427,0,48253889.25
 12/11  04:00:00,1990260815,1241539044,251268245.2,115810431.6,299066.4862,0,60281101.82
 12/11  05:00:00,1984637795,1238691463,253008159.4,115783657.9,269212.1289,0,35430880.28
 12/11  06:00:00,1980161551,1251245186,253806151.2,115762178,189446.0323,0,71897454.22
 12/11  07:00:00,1976362875,1464004374,251832602.6,115783176.3,189432.0285,0,35427493.45
 12/11  08:00:00,2682593957,1231092256,247337731.5,115838884,2333744.467,0,88059143.32
 12/11  09:00:00,3432377665,977364979.4,240047662.2,115942303.5,6921599.525,0,344836582.6
 12/11  10:00:00,3624904736,870185408.3,171833279.2,116884792.9,7965201.457,0,359827572.2
 12/11  11:00:00,3625380856,729089848.8,172663838.2,117538382.6,9518673.182,0,377090357.4
 12/11  12:00:00,3628890590,692986749.3,172261151.5,121464033.8,9863958.944,0,395772362
 12/11  13:00:00,3317328755,642977243.3,79514949.81,135985528.8,8600250.886,0,362494590.9
 12/11  14:00:00,3395040560,622240212.9,55404956.61,139630485.7,9986553.665,0,387664506.4
 12/11  15:00:00,3303781821,632084606.4,33626988.16,139297697.7,9304913.612,0,387266204
 12/11  16:00:00,3307008768,656640181.7,33722976.71,137396519.3,9000862.769,0,141156854
 12/11  17:00:00,2528097540,829697040.5,34903460.88,134454692.6,7646172.42,0,116411878
 12/11  18:00:00,2513398733,909836093.9,34819589.04,132976150,4918671.676,0,86767617.99
 12/11  19:00:00,2142590658,861935423.6,60355975.07,117483285.4,2364573.689,0,61398163.24
 12/11  20:00:00,2130381063,842793557.1,60651234.52,117390176.5,2364702.695,0,72714967.91
 12/11  21:00:00,2117999517,855335102.5,56070578,117290188.7,2365249.107,0,61098968.29
 12/11  22:00:00,1932964054,859098041.6,20632672.94,117061448.9,1277110.695,0,60606060.61
 12/11  23:00:00,1834219725,838956144.8,5752396.85,117021787.5,378617.5354,0,60316278.97
 12/11  24:00:00,1488247878,924029415.7,3259352.483,117012914.9,189351.5931,0,47045808.56
 12/12  01:00:00,1470813819,927482374.3,2392142.658,117025577,189411.3688,0,60284859.21
 12/12  02:00:00,1470406132,919277055.1,2445966.293,117049935.5,189401.7918,0,35427848.51
 12/12  03:00:00,1474197811,929945688.3,4835342.937,117035608.4,378768.1276,0,60285938.31
 12/12  04:00:00,1518305384,920738004.6,39904427.18,117230682.3,189426.5892,0,71903597.72
 12/12  05:00:00,1547664123,924047171.5,50236471.25,117368052.4,189413.2148,0,35431159.99
 12/12  06:00:00,1543095881,930519430.4,52418634.35,117403139,189399.5832,0,60283789.34
 12/12  07:00:00,1543310902,936462679.6,54448861.59,117421227,189446.9211,0,47049649.93
 12/12  08:00:00,2264280907,775382843.9,52630830.01,117477156.7,2333325.397,0,88066570.42
 12/12  09:00:00,2978305540,641272391,14913602.98,117326737.5,6919326.698,0,336782280.6
 12/12  10:00:00,3199688084,677013981.6,1216481.816,137229617.7,8020057.721,0,354752023.4
 12/12  11:00:00,3194721044,675305303.7,0,137584261.3,9518671.055,0,382901860.1
 12/12  12:00:00,3203765618,672944662,0,138262955.2,9783319.595,0,395975195.7
 12/12  13:00:00,3053970866,702435221.9,0,140020730.6,8692741.351,0,364587080.9
 12/12  14:00:00,3216089805,701242187.2,0,151411779.3,9904681.503,0,395392075.6
 12/12  15:00:00,3229802861,700210089,0,154884029.4,9391084.314,0,388560342.6
 12/12  16:00:00,3228241076,735920043.4,0,138955821,9001231.619,0,132012495.9
 12/12  17:00:00,2445511873,869112060,0,136095321.5,7637161.35,0,118177044.7
 12/12  18:00:00,2437089563,911542366.4,0,134740415.7,4863050.846,0,94387739.99
 12/12  19:00:00,2051096224,844786955.3,0,117627099.7,2364880.204,0,61410195.27
 12/12  20:00:00,2050182051,840976702,0,117309128.3,2364720.928,0,61106992.98
 12/12  21:00:00,2049029736,864926374.7,0,117055814,2364665.856,0,61107483.57
 12/12  22:00:00,1905714781,846092968.8,0,117022098.6,1489993.288,0,72228784.99
 12/12  23:00:00,1828568877,844096037.3,0,117061658.1,189302.6521,0,60322614.5
 12/12  24:00:00,1485912627,923897968.6,0,117084463.5,189354.8627,0,35440619.3
 12/13  01:00:00,1463155444,983935926.6,918001.768,107972266,189350.9369,0,60285332.46
 12/13  02:00:00,1612794850,1041706167,90534585.57,98207391.88,189408.8829,0,53474959.98
 12/13  03:00:00,1883770049,1149858681,231262076.7,115607499.3,378781.4705,0,53866461.89
 12/13  04:00:00,1924035588,1151259014,237076554.5,115827056.5,189435.0342,0,60291909.55
