Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/14  24:00:00,71480249.73,70655161.34,0,0,4359600,0
 01/15  01:00:00,28132084.16,0,0,0,7913364.044,0
 01/15  02:00:00,27285611.82,0,0,0,7066891.702,0
 01/15  03:00:00,25830576.3,0,0,0,5611856.181,0
 01/15  04:00:00,24578320.12,0,0,0,4359600,0
 01/15  05:00:00,24578320.12,0,0,0,4359600,0
 01/15  06:00:00,25830575.56,0,0,0,5611855.438,0
 01/15  07:00:00,33074733.82,674723.8553,0,132445.2519,4359600,0
 01/15  08:00:00,23739262.19,844127.8431,0,112787.4669,8116898.149,0
 01/15  09:00:00,33289634.77,157043249.5,0,1051501.01,6867650.78,0
 01/15  10:00:00,79560457.58,382550144.7,0,14477.95888,5616447.673,0
 01/15  11:00:00,145410038.6,335514052.3,0,0,5624188.074,0
 01/15  12:00:00,179479894.1,232580975.5,0,0,10683454.67,0
 01/15  13:00:00,176275982.1,324085234.3,0,0,6893530.123,0
 01/15  14:00:00,182277246,276273540.8,0,0,13237180.18,0
 01/15  15:00:00,174625318.8,263751672.2,0,0,5626464.466,0
 01/15  16:00:00,180937596.2,259563669.7,0,0,11963363.56,0
 01/15  17:00:00,185018916.4,318445778.5,0,0,5627790.086,0
 01/15  18:00:00,154815474,385667716.4,0,0,11966317.07,0
 01/15  19:00:00,72324774.16,38252449.56,0,0,5622448.174,0
 01/15  20:00:00,72352417.28,42726415.46,0,0,5623201.035,0
 01/15  21:00:00,71039027.11,38415989.08,0,0,4359600,0
 01/15  22:00:00,72340254.6,43305371.26,0,0,5618455.203,0
 01/15  23:00:00,73644832.07,45228568.88,0,0,6870415.885,0
 01/15  24:00:00,58050907.87,53181064.68,0,0,9368150.014,0
 01/16  01:00:00,24578320.12,0,0,0,4359600,0
 01/16  02:00:00,25830159.13,0,0,0,5611439.014,0
 01/16  03:00:00,24578320.12,0,0,0,4359600,0
 01/16  04:00:00,24578320.12,0,0,0,4359600,0
 01/16  05:00:00,24578320.12,0,0,0,4359600,0
 01/16  06:00:00,27082770.88,0,0,0,6864050.76,0
 01/16  07:00:00,36313861.12,0,0,0,9368821.796,0
 01/16  08:00:00,18231527.32,0,0,0,4359600,0
 01/16  09:00:00,29536364.6,115119174,0,943965.3307,5615765.557,0
 01/16  10:00:00,78709672.24,294123536.2,0,664667.4177,4359600,0
 01/16  11:00:00,146328692.7,285007903.2,0,0,6882110.405,0
 01/16  12:00:00,179601521.7,192267976.9,0,0,10683462.15,0
 01/16  13:00:00,176062469.4,203010354.6,0,0,6893673.835,0
 01/16  14:00:00,179310047.3,110813860.6,0,0,10699948,0
 01/16  15:00:00,177024353.4,91562900.97,0,0,8634247.204,0
 01/16  16:00:00,178608347,91157485.71,0,0,10221557.9,0
 01/16  17:00:00,186494637.3,142252206.9,0,0,8162131.853,0
 01/16  18:00:00,151883412.3,197282227.5,0,0,9430950.642,0
 01/16  19:00:00,71931169.4,10994354.78,0,0,5622446.116,0
 01/16  20:00:00,71889735.8,11662586.15,0,0,5611527.728,0
 01/16  21:00:00,73126640.87,9844990.835,0,0,6872386.877,0
 01/16  22:00:00,74393112.15,11181068.39,0,0,8122497.299,0
