Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 04/20  13:00:00,135194496.3,67693830.98,0,0,45024056.88,0
 04/20  14:00:00,130594126,70875567.36,0,0,41080589.54,0
 04/20  15:00:00,139329195.5,64092138.06,0,0,46413820.02,0
 04/20  16:00:00,171200363.7,60458892.44,0,0,55457929.11,0
 04/20  17:00:00,201029509.7,47705092.59,0,0,66316753.07,0
 04/20  18:00:00,213969191.6,42197803.6,0,0,76155787.99,0
 04/20  19:00:00,208123641.8,44125399.71,0,0,73730401.42,0
 04/20  20:00:00,210284770.1,47730384.94,0,0,73923741.28,0
 04/20  21:00:00,179425997,66422346.27,0,0,56265474.36,0
 04/20  22:00:00,152713477.7,88577464.24,0,0,49322490.03,0
 04/20  23:00:00,116114754.7,97624698.56,0,0,30405268.88,0
 04/20  24:00:00,88443384.5,104875048.6,0,0,15605996.62,0
 04/21  01:00:00,79812645.97,105113130.2,0,0,9602869.639,0
 04/21  02:00:00,72379529.09,112377469.9,0,0,3483558.538,0
 04/21  03:00:00,77513874.58,116849005.1,0,0,9274806.911,0
 04/21  04:00:00,83827734.6,112215041.2,0,0,10779263.08,0
 04/21  05:00:00,113031154.7,105816960.4,0,0,27556404.41,0
 04/21  06:00:00,177543275,101145385,0,0,81951429.16,0
 04/21  07:00:00,201449648.2,96105563.63,0,0,93306453.78,0
 04/21  08:00:00,194325403.7,79529764.38,0,0,88864610.46,0
 04/21  09:00:00,171818834.8,48791877.03,0,0,75358915.88,0
 04/21  10:00:00,157533612.7,17100452.21,0,0,71364808.39,0
 04/21  11:00:00,140491599.3,9513333.113,0,0,53665892.11,0
 04/21  12:00:00,139821247,5069615.828,0,0,53652442.74,0
 04/21  13:00:00,128428811.6,3745215.334,0,0,44230715.95,0
 04/21  14:00:00,122914579.7,2999341.498,0,154378.7074,39219008.28,0
 04/21  15:00:00,135982338.5,1389636.714,0,906521.968,48132784.78,0
 04/21  16:00:00,160382751.3,1307011.686,0,701995.0407,49910665.4,0
 04/21  17:00:00,203505697.9,1588020.29,0,315205.4228,68716392.95,0
 04/21  18:00:00,213958134.6,2523003.55,0,49899.6723,76094831.32,0
 04/21  19:00:00,211825257.5,7441972.524,0,0,77432017.1,0
 04/21  20:00:00,203562875.8,14356663.53,0,0,67201846.96,0
 04/21  21:00:00,179503839,21805649.94,0,0,56343316.27,0
 04/21  22:00:00,158677993.9,31349405.57,0,0,55287006.26,0
 04/21  23:00:00,115153637.3,38167472.2,0,0,29444151.5,0
 04/21  24:00:00,82463581.82,51516418.1,0,0,9626193.938,0
 04/22  01:00:00,81554702.67,66291766.01,0,0,11344926.34,0
 04/22  02:00:00,74121282.23,79936520.03,0,0,5225311.678,0
 04/22  03:00:00,77752328.22,83084901.57,0,0,9513260.554,0
 04/22  04:00:00,81738708.25,86725323.2,0,0,8690236.727,0
 04/22  05:00:00,112235488.7,71044665.01,0,0,26760738.41,0
 04/22  06:00:00,182790123.2,58520236.5,0,0,87198277.27,0
 04/22  07:00:00,198351801.2,42300689.86,0,0,90208606.75,0
 04/22  08:00:00,189153128,26590515.56,0,0,83692334.76,0
 04/22  09:00:00,170425823.6,9914876.539,0,0,73965904.63,0
 04/22  10:00:00,161855715.6,2262128.12,0,20839.13141,75666072.22,0
 04/22  11:00:00,145188553.5,427263.2262,0,302348.7796,58060497.56,0
 04/22  12:00:00,134409094,1110.274043,0,748964.158,47491325.6,0
 04/22  13:00:00,130459334,0,0,1497611.308,44763627.03,0
 04/22  14:00:00,126604289.7,0,0,2256735.443,40806361.57,0
 04/22  15:00:00,137214187.3,0,0,3375501.237,46895654.38,0
 04/22  16:00:00,165487912.2,0,0,3366223.16,52351598.19,0
 04/22  17:00:00,200639670.1,0,0,2169137.864,63996432.68,0
 04/22  18:00:00,216971158.6,0,0,945865.6318,78211889.34,0
 04/22  19:00:00,211547238.4,0,0,111752.4365,77042245.62,0
 04/22  20:00:00,202901343.8,834635.5351,0,0,66540314.98,0
 04/22  21:00:00,178468052.6,2504061.309,0,0,55307529.89,0
 04/22  22:00:00,155808185,5184877.349,0,0,52417197.34,0
 04/22  23:00:00,116802711.7,6398594.87,0,0,31093225.85,0
 04/22  24:00:00,84800423.93,7318690.168,0,0,11963036.05,0
 04/23  01:00:00,78062534.84,9306773.126,0,0,7852758.504,0
 04/23  02:00:00,79345333.05,11583146.65,0,0,10449362.49,0
 04/23  03:00:00,73463897.92,15336570.67,0,0,5224830.255,0
 04/23  04:00:00,85241165,17060868.95,0,0,12192693.47,0
