Date/Time,Electricity:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Water Heater:WaterSystems:Electricity [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly) 
 01/10  13:00:00,65708099.14,119798689.6,0,0,0,33364537.18
 01/10  14:00:00,61604696.94,116706057.2,0,0,0,89295890.85
 01/10  15:00:00,58321474.68,108754655.3,0,0,0,85024266.45
 01/10  16:00:00,58156329.3,108520070.2,0,0,0,29811896.57
 01/10  17:00:00,66450522.39,130478821.1,0,0,0,31302050.27
 01/10  18:00:00,69266895.33,157793022.5,0,0,0,22319204.56
 01/10  19:00:00,66409741.14,192086475.8,0,0,0,15878763.09
 01/10  20:00:00,63330487.2,204399597.6,0,0,0,11089726.55
 01/10  21:00:00,60205938.55,215505447.9,0,0,0,37447241.04
 01/10  22:00:00,56555201.76,192725147.8,0,0,0,38197221.51
 01/10  23:00:00,38459668.89,179109276,0,0,0,41799252.62
 01/10  24:00:00,31868225.14,185429003,0,0,0,20696663.87
 01/11  01:00:00,26659911.23,180911037.2,0,0,0,2592000
 01/11  02:00:00,15551611.14,0,0,0,0,2592000
 01/11  03:00:00,17264005.43,0,0,0,0,2592000
 01/11  04:00:00,18079159.16,47952277.49,0,0,0,2592000
 01/11  05:00:00,23331081.16,38087158.16,0,0,0,2592000
 01/11  06:00:00,40610896.4,227402633.7,0,0,0,2592000
 01/11  07:00:00,44977507.11,172355086.2,0,0,0,6946805.692
 01/11  08:00:00,44961824.67,179657576.9,0,0,0,15687096.28
 01/11  09:00:00,49314154.56,174242531,0,0,0,28836704.77
 01/11  10:00:00,53633570.45,162969758.4,0,0,0,14858252.65
 01/11  11:00:00,63237621.76,138537948.4,0,0,0,11062977.04
 01/11  12:00:00,72678765.76,139911123.2,0,0,0,62755977.23
 01/11  13:00:00,65881001.43,131386829.2,0,0,0,34164990.05
 01/11  14:00:00,61551374.93,105579144.3,0,0,0,88659907.44
 01/11  15:00:00,58106828.09,85929257.03,0,0,0,86272690.53
 01/11  16:00:00,57937214.69,84562546.4,0,0,0,29348839.21
 01/11  17:00:00,66147239.68,101608961.9,0,0,0,30109499.91
 01/11  18:00:00,68884431.16,113839748,0,0,0,23522942.63
 01/11  19:00:00,65744251.23,121094376.4,0,0,0,15870971.16
 01/11  20:00:00,63112762.06,119003810.6,0,0,0,11094353.43
 01/11  21:00:00,59826941.11,116451010.9,0,0,0,36868084.45
 01/11  22:00:00,56160040.09,112608615,0,0,0,38811867.49
 01/11  23:00:00,37844107.6,115094887.4,0,0,0,41815279.27
 01/11  24:00:00,31266938.1,123190402.7,0,0,0,20700378.18
 01/12  01:00:00,26195971.42,132359130.1,0,0,0,2592000
 01/12  02:00:00,15577417.79,0,0,0,0,2592000
 01/12  03:00:00,17295295.83,0,0,0,0,2592000
 01/12  04:00:00,17992625.65,35656178.43,0,0,0,2592000
 01/12  05:00:00,23217774.61,28025142.12,0,0,0,2592000
 01/12  06:00:00,40220489.12,177624689.3,0,0,0,2592000
 01/12  07:00:00,44511877.77,122748613,0,0,0,6946073.147
 01/12  08:00:00,44150316.17,126358751.4,0,0,0,15688877.06
 01/12  09:00:00,48300039.72,116674373,0,0,0,28435614.48
 01/12  10:00:00,53378455.15,109006431.2,0,0,0,15341044.08
 01/12  11:00:00,62982653.01,99639336.53,0,0,0,11045497.77
 01/12  12:00:00,72349935.73,109036420.4,0,0,0,62417877.02
 01/12  13:00:00,65689660.84,118177411.1,0,0,0,34675502.21
 01/12  14:00:00,61590214.53,111907918.4,0,0,0,88402773.34
 01/12  15:00:00,58359606.27,107485320.5,0,0,0,87115987.21
 01/12  16:00:00,59222484.7,107341718.6,0,0,0,29329572.86
 01/12  17:00:00,66793370.84,120324083.6,0,0,0,27887113.96
 01/12  18:00:00,69098908.08,139493476.5,0,0,0,25735942.19
 01/12  19:00:00,66220339.69,176033777,0,0,0,15863069.87
 01/12  20:00:00,63902174.98,200267053.7,0,0,0,11068128.91
 01/12  21:00:00,60815637.11,216105558.8,0,0,0,35616204.09
 01/12  22:00:00,57129565.33,207328976.8,0,0,0,40187078.91
 01/12  23:00:00,38688929.23,201282802,0,0,0,41840799.51
 01/12  24:00:00,32142265.4,215342989.1,0,0,0,20705394.99
 01/13  01:00:00,26998776.27,218919849.4,0,0,0,2592000
 01/13  02:00:00,15502765.04,0,0,0,0,2592000
 01/13  03:00:00,17200333.87,0,0,0,0,2592000
 01/13  04:00:00,18069945.74,64195007.31,0,0,0,2592000
 01/13  05:00:00,26194777.05,52977246.59,0,0,0,2592000
 01/13  06:00:00,43567545.45,299082050,0,0,0,2592000
 01/13  07:00:00,46736931.78,240353176.4,0,0,0,6943458.073
 01/13  08:00:00,45370528.79,252752191.8,0,0,0,15695339.77
 01/13  09:00:00,49517636.71,241799201.7,0,0,0,27820814.18
 01/13  10:00:00,54230511.06,223643234.1,0,0,0,16150209.92
 01/13  11:00:00,63728191.37,191428910.9,0,0,0,11051920.91
 01/13  12:00:00,73246582.72,200349551.3,0,0,0,62447022.11
 01/13  13:00:00,66596183.18,206294735.2,0,0,0,34796880.68
 01/13  14:00:00,62503790.23,203828526.8,0,0,0,87609402.65
 01/13  15:00:00,59163716.3,190664038.9,0,0,0,88659099.55
 01/13  16:00:00,60157417.36,185268628.9,0,0,0,28620768.81
 01/13  17:00:00,67588672.06,204808110.1,0,0,0,27441967.85
 01/13  18:00:00,69934063.08,223418276.7,0,0,0,26176427.91
 01/13  19:00:00,67003567.43,248723227.1,0,0,0,15860247.86
 01/13  20:00:00,63751534.45,240643728.3,0,0,0,11086393.45
 01/13  21:00:00,60408180.93,233443068.7,0,0,0,35567881.93
 01/13  22:00:00,56722037.37,211476061.7,0,0,0,40194621.52
 01/13  23:00:00,38656173.99,197840765,0,0,0,41870561.09
 01/13  24:00:00,32001934.35,198153677.6,0,0,0,20708483.89
 01/14  01:00:00,27231715.93,198489590,0,0,0,2592000
 01/14  02:00:00,15533858.59,0,0,0,0,2592000
 01/14  03:00:00,17264073.41,0,0,0,0,2592000
 01/14  04:00:00,18090730.89,51121320.32,0,0,0,2592000
 01/14  05:00:00,23357531.56,41232444.41,0,0,0,2592000
 01/14  06:00:00,40559677.02,255169106.8,0,0,0,2592000
 01/14  07:00:00,44399370.12,195471194.5,0,0,0,2592000
 01/14  08:00:00,44298316.24,196132201.9,0,0,0,6946434.664
 01/14  09:00:00,49338127.02,192116327.6,0,0,0,15607686.48
 01/14  10:00:00,53886328.15,183329210.8,0,0,0,12900756.45
 01/14  11:00:00,62871109.63,166145783.4,0,0,0,12267759.26
