Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 12/04  08:00:00,92795174.01,43728484.57,0,4327304.904,27505724.36,17233660.18,516284247.5,516284247.5,0,,,,,,,,,,,,,,,,,,,
 12/04  09:00:00,146343819.2,43728484.57,0,3692118.383,68764310.89,30158905.31,448941592.4,448941592.4,0,,,,,,,,,,,,,,,,,,,
 12/04  10:00:00,209349889.6,43728484.57,0,3069909.998,123775759.6,38775735.4,362825293.4,362825293.4,0,,,,,,,,,,,,,,,,,,,
 12/04  11:00:00,208815132.1,43728484.57,0,2535152.532,123775759.6,38775735.4,312769585.5,312769585.5,0,,,,,,,,,,,,,,,,,,,
 12/04  12:00:00,207497225,43728484.57,0,1217245.391,123775759.6,38775735.4,253677165.6,253677165.6,0,,,,,,,,,,,,,,,,,,,
 12/04  13:00:00,207030256.9,43728484.57,0,750277.3642,123775759.6,38775735.4,224927445.9,224927445.9,0,,,,,,,,,,,,,,,,,,,
 12/04  14:00:00,207508745.4,43728484.57,0,1228765.821,123775759.6,38775735.4,210508054.8,210508054.8,0,,,,,,,,,,,,,,,,,,,
 12/04  15:00:00,208001137.1,43728484.57,0,1721157.55,123775759.6,38775735.4,219683399.1,219683399.1,0,,,,,,,,,,,,,,,,,,,
 12/04  16:00:00,208174751.1,43728484.57,0,1894771.502,123775759.6,38775735.4,216355039.4,216355039.4,0,,,,,,,,,,,,,,,,,,,
 12/04  17:00:00,233166039.5,43728484.57,0,2088059.967,123775759.6,38775735.4,230216015.3,230216015.3,0,,,,,,,,,,,,,,,,,,,
 12/04  18:00:00,238304306.6,43728484.57,0,2266726.99,123775759.6,38775735.4,252490830.3,252490830.3,0,,,,,,,,,,,,,,,,,,,
 12/04  19:00:00,192836216.7,43728484.57,0,2365638.668,82517173.07,34467320.35,267975097.6,267975097.6,0,,,,,,,,,,,,,,,,,,,
 12/04  20:00:00,192965614.7,43728484.57,0,2495036.67,82517173.07,34467320.35,284781316.4,284781316.4,0,,,,,,,,,,,,,,,,,,,
 12/04  21:00:00,174974626.6,43728484.57,0,2565325.857,68764310.89,30158905.31,297883058,297883058,0,,,,,,,,,,,,,,,,,,,
 12/04  22:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 12/04  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/04  24:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/05  01:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/05  02:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/05  03:00:00,45422587.25,38650.47981,0,133075.5934,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/05  04:00:00,45765639.71,187952.3226,0,326826.2063,6876431.089,8616830.088,4526820.385,4526820.385,0,,,,,,,,,,,,,,,,,,,
 12/05  05:00:00,46011634.25,314845.747,0,445927.3239,6876431.089,8616830.088,8370087.222,8370087.222,0,,,,,,,,,,,,,,,,,,,
 12/05  06:00:00,46234836.43,397468.8408,0,586506.4084,6876431.089,8616830.088,10927073.56,10927073.56,0,,,,,,,,,,,,,,,,,,,
 12/05  07:00:00,95673965.39,43728484.57,0,6694619.641,6876431.089,8616830.088,787624506.6,787624506.6,0,,,,,,,,,,,,,,,,,,,
 12/05  08:00:00,93249397.41,43728484.57,0,4781528.31,27505724.36,17233660.18,630663797.8,630663797.8,0,,,,,,,,,,,,,,,,,,,
 12/05  09:00:00,145941879.9,43728484.57,0,3290179.135,68764310.89,30158905.31,559892542.8,559892542.8,0,,,,,,,,,,,,,,,,,,,
 12/05  10:00:00,208060839.8,43728484.57,0,1780860.219,123775759.6,38775735.4,462269056.9,462269056.9,0,,,,,,,,,,,,,,,,,,,
 12/05  11:00:00,207237301.9,43728484.57,0,957322.3765,123775759.6,38775735.4,422475586.6,422475586.6,0,,,,,,,,,,,,,,,,,,,
 12/05  12:00:00,206749702.7,43728484.57,0,469723.1567,123775759.6,38775735.4,377042050.4,377042050.4,0,,,,,,,,,,,,,,,,,,,
 12/05  13:00:00,206661505.6,43728484.57,0,381526.0614,123775759.6,38775735.4,354460651.8,354460651.8,0,,,,,,,,,,,,,,,,,,,
 12/05  14:00:00,206416799.4,43728484.57,0,136819.8736,123775759.6,38775735.4,333103980.8,333103980.8,0,,,,,,,,,,,,,,,,,,,
 12/05  15:00:00,206928746.2,43728484.57,0,648766.6129,123775759.6,38775735.4,319192365.4,319192365.4,0,,,,,,,,,,,,,,,,,,,
 12/05  16:00:00,207629586.8,43728484.57,0,1349607.222,123775759.6,38775735.4,319344084.7,319344084.7,0,,,,,,,,,,,,,,,,,,,
 12/05  17:00:00,233398599.5,43728484.57,0,2320619.962,123775759.6,38775735.4,349802366.7,349802366.7,0,,,,,,,,,,,,,,,,,,,
 12/05  18:00:00,238861485.2,43728484.57,0,2823905.585,123775759.6,38775735.4,382730668.2,382730668.2,0,,,,,,,,,,,,,,,,,,,
 12/05  19:00:00,193586923.4,43728484.57,0,3116345.392,82517173.07,34467320.35,412632248.7,412632248.7,0,,,,,,,,,,,,,,,,,,,
 12/05  20:00:00,193833680.3,43728484.57,0,3363102.285,82517173.07,34467320.35,443148725.8,443148725.8,0,,,,,,,,,,,,,,,,,,,
 12/05  21:00:00,175899118,43728484.57,0,3489817.193,68764310.89,30158905.31,456921190.2,456921190.2,0,,,,,,,,,,,,,,,,,,,
 12/05  22:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 12/05  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/05  24:00:00,45265432.6,6441.746634,0,8129.67458,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/06  01:00:00,45853298.76,308753.5393,0,293684.0383,6876431.089,8616830.088,8186207.122,8186207.122,0,,,,,,,,,,,,,,,,,,,
 12/06  02:00:00,46470096.8,659093.5806,0,560142.043,6876431.089,8616830.088,19274471.29,19274471.29,0,,,,,,,,,,,,,,,,,,,
 12/06  03:00:00,47102912.07,1100778.621,0,751272.2711,6876431.089,8616830.088,32952842.64,32952842.64,0,,,,,,,,,,,,,,,,,,,
 12/06  04:00:00,47264759.36,1098289.647,0,915608.535,6876431.089,8616830.088,32973924.19,32973924.19,0,,,,,,,,,,,,,,,,,,,
 12/06  05:00:00,47799619.14,1523988.753,0,1024769.205,6876431.089,8616830.088,46147553.57,46147553.57,0,,,,,,,,,,,,,,,,,,,
 12/06  06:00:00,47669114.49,1334104.509,0,1084148.804,6876431.089,8616830.088,40378913.37,40378913.37,0,,,,,,,,,,,,,,,,,,,
 12/06  07:00:00,96631318.44,43728484.57,0,7651972.697,6876431.089,8616830.088,955393193.4,955393193.4,0,,,,,,,,,,,,,,,,,,,
 12/06  08:00:00,94484758.94,43728484.57,0,6016889.837,27505724.36,17233660.18,769601156.2,769601156.2,0,,,,,,,,,,,,,,,,,,,
 12/06  09:00:00,147618878.7,43728484.57,0,4967177.946,68764310.89,30158905.31,682400889.6,682400889.6,0,,,,,,,,,,,,,,,,,,,
 12/06  10:00:00,209536520.2,43728484.57,0,3256540.643,123775759.6,38775735.4,575922268.4,575922268.4,0,,,,,,,,,,,,,,,,,,,
 12/06  11:00:00,208272179.9,43728484.57,0,1992200.326,123775759.6,38775735.4,509984074.4,509984074.4,0,,,,,,,,,,,,,,,,,,,
 12/06  12:00:00,207303491.5,43728484.57,0,1023511.9,123775759.6,38775735.4,435719987.1,435719987.1,0,,,,,,,,,,,,,,,,,,,
 12/06  13:00:00,206809100.9,43728484.57,0,529121.3238,123775759.6,38775735.4,387881835.1,387881835.1,0,,,,,,,,,,,,,,,,,,,
 12/06  14:00:00,206704842,43728484.57,0,424862.4501,123775759.6,38775735.4,353391548.3,353391548.3,0,,,,,,,,,,,,,,,,,,,
 12/06  15:00:00,207100565.6,43728484.57,0,820586.0641,123775759.6,38775735.4,339940632.7,339940632.7,0,,,,,,,,,,,,,,,,,,,
 12/06  16:00:00,207789909,43728484.57,0,1509929.431,123775759.6,38775735.4,316168472.8,316168472.8,0,,,,,,,,,,,,,,,,,,,
 12/06  17:00:00,233561289.5,43728484.57,0,2483309.952,123775759.6,38775735.4,365781389.3,365781389.3,0,,,,,,,,,,,,,,,,,,,
 12/06  18:00:00,239117722,43728484.57,0,3080142.426,123775759.6,38775735.4,424884027.2,424884027.2,0,,,,,,,,,,,,,,,,,,,
 12/06  19:00:00,193824686.5,43728484.57,0,3354108.497,82517173.07,34467320.35,455483094.7,455483094.7,0,,,,,,,,,,,,,,,,,,,
 12/06  20:00:00,194183892.4,43728484.57,0,3713314.366,82517173.07,34467320.35,501963608.6,501963608.6,0,,,,,,,,,,,,,,,,,,,
 12/06  21:00:00,176363970.7,43728484.57,0,3954669.912,68764310.89,30158905.31,534587990.8,534587990.8,0,,,,,,,,,,,,,,,,,,,
 12/06  22:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 12/06  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/06  24:00:00,45822204.54,378739.8588,0,192603.502,6876431.089,8616830.088,10707856.96,10707856.96,0,,,,,,,,,,,,,,,,,,,
 12/07  01:00:00,46659109.76,869494.911,0,538753.668,6876431.089,8616830.088,25801925.96,25801925.96,0,,,,,,,,,,,,,,,,,,,
 12/07  02:00:00,47125745.37,1124222.499,0,750661.6967,6876431.089,8616830.088,33814059.97,33814059.97,0,,,,,,,,,,,,,,,,,,,
 12/07  03:00:00,47583798.64,1392992.384,0,939945.078,6876431.089,8616830.088,42124989.62,42124989.62,0,,,,,,,,,,,,,,,,,,,
 12/07  04:00:00,47913079,1582534.355,0,1079683.472,6876431.089,8616830.088,48186056.29,48186056.29,0,,,,,,,,,,,,,,,,,,,
 12/07  05:00:00,48145302.03,1716261.27,0,1178179.586,6876431.089,8616830.088,52226084.14,52226084.14,0,,,,,,,,,,,,,,,,,,,
 12/07  06:00:00,48343121.47,1825454.296,0,1266805.997,6876431.089,8616830.088,55852255.83,55852255.83,0,,,,,,,,,,,,,,,,,,,
 12/07  07:00:00,97081760.17,43728484.57,0,8102414.428,6876431.089,8616830.088,1015304873,1015304873,0,,,,,,,,,,,,,,,,,,,
 12/07  08:00:00,94372492.02,43728484.57,0,5904622.921,27505724.36,17233660.18,820213464,820213464,0,,,,,,,,,,,,,,,,,,,
 12/07  09:00:00,146578887.3,43728484.57,0,3927186.5,68764310.89,30158905.31,705186187,705186187,0,,,,,,,,,,,,,,,,,,,
 12/07  10:00:00,208544493.6,43728484.57,0,2264514.058,123775759.6,38775735.4,571633709.7,571633709.7,0,,,,,,,,,,,,,,,,,,,
 12/07  11:00:00,207697165.7,43728484.57,0,1417186.086,123775759.6,38775735.4,501735738.8,501735738.8,0,,,,,,,,,,,,,,,,,,,
 12/07  12:00:00,207063941.6,43728484.57,0,783961.9909,123775759.6,38775735.4,425559855.9,425559855.9,0,,,,,,,,,,,,,,,,,,,
 12/07  13:00:00,206865602.6,43728484.57,0,585622.9887,123775759.6,38775735.4,378949644.6,378949644.6,0,,,,,,,,,,,,,,,,,,,
 12/07  14:00:00,207290190.7,43728484.57,0,1010211.134,123775759.6,38775735.4,358684919.8,358684919.8,0,,,,,,,,,,,,,,,,,,,
 12/07  15:00:00,207487821,43728484.57,0,1207841.442,123775759.6,38775735.4,367033306.7,367033306.7,0,,,,,,,,,,,,,,,,,,,
 12/07  16:00:00,208144836.1,43728484.57,0,1864856.515,123775759.6,38775735.4,381631070.6,381631070.6,0,,,,,,,,,,,,,,,,,,,
 12/07  17:00:00,233859953.6,43728484.57,0,2781973.979,123775759.6,38775735.4,416605548.5,416605548.5,0,,,,,,,,,,,,,,,,,,,
 12/07  18:00:00,239271060.7,43728484.57,0,3233481.096,123775759.6,38775735.4,446121880.7,446121880.7,0,,,,,,,,,,,,,,,,,,,
 12/07  19:00:00,193996580.6,43728484.57,0,3526002.63,82517173.07,34467320.35,478667832.9,478667832.9,0,,,,,,,,,,,,,,,,,,,
 12/07  20:00:00,194267797.1,43728484.57,0,3797219.113,82517173.07,34467320.35,514901816.8,514901816.8,0,,,,,,,,,,,,,,,,,,,
 12/07  21:00:00,176380220.8,43728484.57,0,3970920.016,68764310.89,30158905.31,536603868.6,536603868.6,0,,,,,,,,,,,,,,,,,,,
 12/07  22:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 12/07  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/07  24:00:00,45850766.64,424935.8714,0,174969.5879,6876431.089,8616830.088,12185121.44,12185121.44,0,,,,,,,,,,,,,,,,,,,
 12/08  01:00:00,46626692.11,827924.3643,0,547906.5682,6876431.089,8616830.088,24465338.98,24465338.98,0,,,,,,,,,,,,,,,,,,,
 12/08  02:00:00,47245747.71,1244420.491,0,750466.0384,6876431.089,8616830.088,37627083.39,37627083.39,0,,,,,,,,,,,,,,,,,,,
 12/08  03:00:00,47410136.81,1248265.788,0,911009.8486,6876431.089,8616830.088,37546640.63,37546640.63,0,,,,,,,,,,,,,,,,,,,
 12/08  04:00:00,47972694.31,1680829.871,0,1041003.265,6876431.089,8616830.088,51349357.81,51349357.81,0,,,,,,,,,,,,,,,,,,,
 12/08  05:00:00,47956530.69,1552642.127,0,1153027.389,6876431.089,8616830.088,47043145.96,47043145.96,0,,,,,,,,,,,,,,,,,,,
 12/08  06:00:00,48497590.86,1996230.959,0,1250498.725,6876431.089,8616830.088,61303313.1,61303313.1,0,,,,,,,,,,,,,,,,,,,
 12/08  07:00:00,97122052.37,43728484.57,0,8142706.623,6876431.089,8616830.088,1021331239,1021331239,0,,,,,,,,,,,,,,,,,,,
 12/08  08:00:00,99513541.7,43728484.57,0,6086072.599,27505724.36,17233660.18,826758522.6,826758522.6,0,,,,,,,,,,,,,,,,,,,
 12/08  09:00:00,146694523.8,43728484.57,0,4042823.019,68764310.89,30158905.31,700137780.2,700137780.2,0,,,,,,,,,,,,,,,,,,,
 12/08  10:00:00,208603428.3,43728484.57,0,2323448.776,123775759.6,38775735.4,568035266.7,568035266.7,0,,,,,,,,,,,,,,,,,,,
 12/08  11:00:00,207442357.8,43728484.57,0,1162378.187,123775759.6,38775735.4,500220490.7,500220490.7,0,,,,,,,,,,,,,,,,,,,
 12/08  12:00:00,206598356.3,43728484.57,0,318376.7673,123775759.6,38775735.4,421319255.5,421319255.5,0,,,,,,,,,,,,,,,,,,,
 12/08  13:00:00,206249633.9,43696275.83,0,1863.10767,123775759.6,38775735.4,371210974,371210974,0,,,,,,,,,,,,,,,,,,,
 12/08  14:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,345758114,345758114,0,,,,,,,,,,,,,,,,,,,
 12/08  15:00:00,206434486.7,43722042.82,0,160948.9137,123775759.6,38775735.4,334251736,334251736,0,,,,,,,,,,,,,,,,,,,
 12/08  16:00:00,207394520,43728484.57,0,1114540.45,123775759.6,38775735.4,335757336.5,335757336.5,0,,,,,,,,,,,,,,,,,,,
 12/08  17:00:00,233514390.5,43728484.57,0,2436410.893,123775759.6,38775735.4,393073482.6,393073482.6,0,,,,,,,,,,,,,,,,,,,
 12/08  18:00:00,239149853,43728484.57,0,3112273.436,123775759.6,38775735.4,451691635.5,451691635.5,0,,,,,,,,,,,,,,,,,,,
 12/08  19:00:00,193965994.3,43728484.57,0,3495416.311,82517173.07,34467320.35,494725202.2,494725202.2,0,,,,,,,,,,,,,,,,,,,
 12/08  20:00:00,194329246.2,43728484.57,0,3858668.233,82517173.07,34467320.35,540369247.8,540369247.8,0,,,,,,,,,,,,,,,,,,,
 12/08  21:00:00,176426418.9,43728484.57,0,4017118.146,68764310.89,30158905.31,561877694.5,561877694.5,0,,,,,,,,,,,,,,,,,,,
 12/08  22:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
 12/08  23:00:00,45250861.18,0,0,0,6876431.089,8616830.088,0,0,0,,,,,,,,,,,,,,,,,,,
 12/08  24:00:00,45913410.41,530908.07,0,131641.1661,6876431.089,8616830.088,15775641.3,15775641.3,0,,,,,,,,,,,,,,,,,,,
 12/09  01:00:00,44580061.08,977766.4837,0,505640.9366,6876431.089,6462622.566,29267393.48,29267393.48,0,,,,,,,,,,,,,,,,,,,
 12/09  02:00:00,45137634.19,1318299.817,0,722680.7194,6876431.089,6462622.566,39941259.41,39941259.41,0,,,,,,,,,,,,,,,,,,,
 12/09  03:00:00,45358876.29,1393702.547,0,868520.0851,6876431.089,6462622.566,42282133.04,42282133.04,0,,,,,,,,,,,,,,,,,,,
 12/09  04:00:00,45654875.19,1617894.127,0,940327.4066,6876431.089,6462622.566,49335812.48,49335812.48,0,,,,,,,,,,,,,,,,,,,
 12/09  05:00:00,45611104.05,1530268.655,0,984181.7387,6876431.089,6462622.566,46569713.35,46569713.35,0,,,,,,,,,,,,,,,,,,,
 12/09  06:00:00,45864939.44,1748322.199,0,1019963.589,6876431.089,6462622.566,53432458.18,53432458.18,0,,,,,,,,,,,,,,,,,,,
 12/09  07:00:00,94288490.28,43728484.57,0,7463352.058,6876431.089,6462622.566,963277533.1,963277533.1,0,,,,,,,,,,,,,,,,,,,
 12/09  08:00:00,81182076.99,43728484.57,0,5815885.109,13752862.18,12925245.13,767212797.1,767212797.1,0,,,,,,,,,,,,,,,,,,,
 12/09  09:00:00,111612896,43728484.57,0,5083749.64,41258586.54,21542075.22,682929328.9,682929328.9,0,,,,,,,,,,,,,,,,,,,
 12/09  10:00:00,164741724.9,43728484.57,0,4028746.957,82517173.07,34467320.35,554977596.1,554977596.1,0,,,,,,,,,,,,,,,,,,,
 12/09  11:00:00,208526882.2,43728484.57,0,2246902.602,123775759.6,38775735.4,442525886.1,442525886.1,0,,,,,,,,,,,,,,,,,,,
 12/09  12:00:00,208497865.9,43728484.57,0,2217886.368,123775759.6,38775735.4,388702527.1,388702527.1,0,,,,,,,,,,,,,,,,,,,
 12/09  13:00:00,208656931.2,43728484.57,0,2376951.626,123775759.6,38775735.4,364560749.3,364560749.3,0,,,,,,,,,,,,,,,,,,,
 12/09  14:00:00,208773961.4,43728484.57,0,2493981.847,123775759.6,38775735.4,353027787.3,353027787.3,0,,,,,,,,,,,,,,,,,,,
 12/09  15:00:00,208883393.7,43728484.57,0,2603414.082,123775759.6,38775735.4,341237565.5,341237565.5,0,,,,,,,,,,,,,,,,,,,
 12/09  16:00:00,209016176.6,43728484.57,0,2736197.013,123775759.6,38775735.4,329728043.8,329728043.8,0,,,,,,,,,,,,,,,,,,,
 12/09  17:00:00,233928724.3,43728484.57,0,2850744.751,123775759.6,38775735.4,332452531.5,332452531.5,0,,,,,,,,,,,,,,,,,,,
 12/09  18:00:00,238989376.7,43728484.57,0,2951797.099,123775759.6,38775735.4,345970098.5,345970098.5,0,,,,,,,,,,,,,,,,,,,
 12/09  19:00:00,175635735,43728484.57,0,3226434.241,68764310.89,30158905.31,402202232,402202232,0,,,,,,,,,,,,,,,,,,,
 12/09  20:00:00,139675986.5,43728484.57,0,3389240.158,41258586.54,21542075.22,428453036.8,428453036.8,0,,,,,,,,,,,,,,,,,,,
 12/09  21:00:00,139762363.4,43728484.57,0,3475617.07,41258586.54,21542075.22,436698460.1,436698460.1,0,,,,,,,,,,,,,,,,,,,
 12/09  22:00:00,103817765.8,43728484.57,0,3653573.898,13752862.18,12925245.13,473899887.7,473899887.7,0,,,,,,,,,,,,,,,,,,,
 12/09  23:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/09  24:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/10  01:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/10  02:00:00,43249040.43,73819.44731,0,78567.33009,6876431.089,6462622.566,1267709.974,1267709.974,0,,,,,,,,,,,,,,,,,,,
 12/10  03:00:00,43546889.96,173214.9159,0,277021.3887,6876431.089,6462622.566,4060353.553,4060353.553,0,,,,,,,,,,,,,,,,,,,
 12/10  04:00:00,43819010.1,322845.9842,0,399510.4596,6876431.089,6462622.566,8653565.113,8653565.113,0,,,,,,,,,,,,,,,,,,,
 12/10  05:00:00,44206260.57,613500.0895,0,496106.8248,6876431.089,6462622.566,17769883.5,17769883.5,0,,,,,,,,,,,,,,,,,,,
 12/10  06:00:00,44372036.39,701311.6794,0,574071.0508,6876431.089,6462622.566,20642243.98,20642243.98,0,,,,,,,,,,,,,,,,,,,
 12/10  07:00:00,44615003.56,882767.0549,0,635582.847,6876431.089,6462622.566,26201155.44,26201155.44,0,,,,,,,,,,,,,,,,,,,
 12/10  08:00:00,19761258.9,802628.187,0,659977.0611,6876431.089,6462622.566,23813837.01,23813837.01,0,,,,,,,,,,,,,,,,,,,
 12/10  09:00:00,76825951.97,43728484.57,0,6419360.091,13752862.18,12925245.13,791818838.8,791818838.8,0,,,,,,,,,,,,,,,,,,,
 12/10  10:00:00,74478289.54,43728484.57,0,4071697.658,13752862.18,12925245.13,603113018.7,603113018.7,0,,,,,,,,,,,,,,,,,,,
 12/10  11:00:00,126850798.5,43728484.57,0,2260374.91,55011448.72,25850490.26,497026793.4,497026793.4,0,,,,,,,,,,,,,,,,,,,
 12/10  12:00:00,126844473.9,43728484.57,0,2254050.352,55011448.72,25850490.26,457864747.4,457864747.4,0,,,,,,,,,,,,,,,,,,,
 12/10  13:00:00,161818347.5,43728484.57,0,1105369.527,82517173.07,34467320.35,383443163.7,383443163.7,0,,,,,,,,,,,,,,,,,,,
 12/10  14:00:00,161123971.3,43728484.57,0,410993.3112,82517173.07,34467320.35,354392294.2,354392294.2,0,,,,,,,,,,,,,,,,,,,
 12/10  15:00:00,161616622.8,43728484.57,0,903644.8321,82517173.07,34467320.35,344178089.8,344178089.8,0,,,,,,,,,,,,,,,,,,,
 12/10  16:00:00,162298866.2,43728484.57,0,1585888.21,82517173.07,34467320.35,346328673.6,346328673.6,0,,,,,,,,,,,,,,,,,,,
 12/10  17:00:00,187941205.8,43728484.57,0,2430227.85,82517173.07,34467320.35,366858566.8,366858566.8,0,,,,,,,,,,,,,,,,,,,
 12/10  18:00:00,155821838.4,43728484.57,0,1473814.806,55011448.72,25850490.26,476271705.1,476271705.1,0,,,,,,,,,,,,,,,,,,,
 12/10  19:00:00,119977183.1,43728484.57,0,1751714.03,27505724.36,17233660.18,517157226.6,517157226.6,0,,,,,,,,,,,,,,,,,,,
 12/10  20:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/10  21:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/10  22:00:00,43096653.66,0,0,0,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/10  23:00:00,43104752.75,6441.746634,0,1657.351621,6876431.089,6462622.566,0,0,0,,,,,,,,,,,,,,,,,,,
 12/10  24:00:00,43385334.27,135263.5298,0,153417.0855,6876431.089,6462622.566,2915703.888,2915703.888,0,,,,,,,,,,,,,,,,,,,
 12/11  01:00:00,45865593.99,282196.1413,0,332536.6719,6876431.089,8616830.088,7406421.655,7406421.655,0,,,,,,,,,,,,,,,,,,,
 12/11  02:00:00,46285702.63,577047.776,0,457793.6742,6876431.089,8616830.088,16671030.46,16671030.46,0,,,,,,,,,,,,,,,,,,,
 12/11  03:00:00,46641871.34,830457.9723,0,560552.1866,6876431.089,8616830.088,24728079.7,24728079.7,0,,,,,,,,,,,,,,,,,,,
 12/11  04:00:00,46709251.62,809125.6264,0,649264.8133,6876431.089,8616830.088,23884253.53,23884253.53,0,,,,,,,,,,,,,,,,,,,
 12/11  05:00:00,47036754.78,1059676.883,0,726216.7237,6876431.089,8616830.088,31871331.79,31871331.79,0,,,,,,,,,,,,,,,,,,,
 12/11  06:00:00,47059086.38,1006485.585,0,801739.6131,6876431.089,8616830.088,30010171.59,30010171.59,0,,,,,,,,,,,,,,,,,,,
 12/11  07:00:00,95895835.48,43728484.57,0,6916489.736,6876431.089,8616830.088,853825242.2,853825242.2,0,,,,,,,,,,,,,,,,,,,
 12/11  08:00:00,98190386.42,43728484.57,0,4762917.323,27505724.36,17233660.18,645832574.6,645832574.6,0,,,,,,,,,,,,,,,,,,,
 12/11  09:00:00,145376799.1,43728484.57,0,2725098.376,68764310.89,30158905.31,521958618.7,521958618.7,0,,,,,,,,,,,,,,,,,,,
 12/11  10:00:00,207330407.1,43728484.57,0,1050427.549,123775759.6,38775735.4,390661310.9,390661310.9,0,,,,,,,,,,,,,,,,,,,
 12/11  11:00:00,206313337.2,43702717.58,0,59124.65593,123775759.6,38775735.4,303547841.4,303547841.4,0,,,,,,,,,,,,,,,,,,,
 12/11  12:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,207392132,207392132,0,,,,,,,,,,,,,,,,,,,
 12/11  13:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,147486714.9,147486714.9,0,,,,,,,,,,,,,,,,,,,
 12/11  14:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,110722913.5,110722913.5,0,,,,,,,,,,,,,,,,,,,
 12/11  15:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,89968793.93,89968793.93,0,,,,,,,,,,,,,,,,,,,
 12/11  16:00:00,206241329.1,43689834.09,0,0,123775759.6,38775735.4,83429731.55,83429731.55,0,,,,,,,,,,,,,,,,,,,
 12/11  17:00:00,231532863.3,43728484.57,0,454883.7425,123775759.6,38775735.4,100079395.9,100079395.9,0,,,,,,,,,,,,,,,,,,,
 12/11  18:00:00,236947904.3,43728484.57,0,910324.7069,123775759.6,38775735.4,122227644,122227644,0,,,,,,,,,,,,,,,,,,,
 12/11  19:00:00,191550619.9,43728484.57,0,1080041.909,82517173.07,34467320.35,140175532,140175532,0,,,,,,,,,,,,,,,,,,,
 12/11  20:00:00,191703817.8,43728484.57,0,1233239.781,82517173.07,34467320.35,162059138.6,162059138.6,0,,,,,,,,,,,,,,,,,,,
 12/11  21:00:00,173758654.2,43728484.57,0,1349353.456,68764310.89,30158905.31,178679755.4,178679755.4,0,,,,,,,,,,,,,,,,,,,
 12/11  22:00:00,74496984.53,0,0,0,27505724.36,17233660.18,0,0,0,,,,,,,,,,,,,,,,,,,
