Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 09/21  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,21877225.27,21877225.27,0,,,,,,,,,,,,,,,,,,,
 09/21  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,10274200.06,10274200.06,0,,,,,,,,,,,,,,,,,,,
 09/21  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,2585419.215,2585419.215,0,,,,,,,,,,,,,,,,,,,
 09/21  09:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  10:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  11:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  12:00:00,226652872.4,39659533.32,0,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  13:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  14:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  15:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  16:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  18:00:00,34081767.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/21  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,12175350.02,12175350.02,0,,,,,,,,,,,,,,,,,,,
 09/22  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,3383067.376,3383067.376,0,,,,,,,,,,,,,,,,,,,
 09/22  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  09:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  10:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  11:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  12:00:00,226652872.4,39659533.32,0,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  13:00:00,250682641,39659533.32,655601.1574,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  14:00:00,251753590.4,39659533.32,1726550.629,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  15:00:00,251046704.6,39659533.32,1019664.78,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  16:00:00,250246968.4,39659533.32,219928.5398,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  18:00:00,34081767.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/22  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  06:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  07:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,18756802.7,18756802.7,0,,,,,,,,,,,,,,,,,,,
 09/23  08:00:00,66675459.55,39659533.32,0,0,19732408.55,7283517.682,6651246.487,6651246.487,0,,,,,,,,,,,,,,,,,,,
 09/23  09:00:00,101584349.2,39659533.32,0,0,47357780.51,14567035.36,49387.08869,49387.08869,0,,,,,,,,,,,,,,,,,,,
 09/23  10:00:00,101584349.2,39659533.32,0,0,47357780.51,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  11:00:00,101584349.2,39659533.32,0,0,47357780.51,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  12:00:00,63033700.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  13:00:00,63303786.97,39659533.32,270086.2627,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  14:00:00,64140472.49,39659533.32,1106771.784,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  15:00:00,64874284.93,39659533.32,1840584.224,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  16:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  17:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  18:00:00,34081767.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/23  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  06:00:00,44789367.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  07:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  08:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  09:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  10:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  11:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  12:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  13:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  14:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  15:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  16:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  17:00:00,23374167.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  18:00:00,34081767.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/24  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,28465245.05,28465245.05,0,,,,,,,,,,,,,,,,,,,
 09/25  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,16270147.7,16270147.7,0,,,,,,,,,,,,,,,,,,,
 09/25  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,5113139.152,5113139.152,0,,,,,,,,,,,,,,,,,,,
 09/25  09:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  10:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  11:00:00,250068485.7,39659533.32,41445.89363,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  12:00:00,227309238.9,39659533.32,656366.4939,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  13:00:00,251989704.3,39659533.32,1962664.488,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  14:00:00,252762950.4,39659533.32,2735910.607,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  15:00:00,253047019.9,39659533.32,3019980.047,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  16:00:00,252875301.2,39659533.32,2848261.354,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  18:00:00,34081767.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/25  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,24157127.48,24157127.48,0,,,,,,,,,,,,,,,,,,,
 09/26  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,11709799.87,11709799.87,0,,,,,,,,,,,,,,,,,,,
 09/26  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,997172.4467,997172.4467,0,,,,,,,,,,,,,,,,,,,
 09/26  09:00:00,250027039.8,39659533.32,0,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  10:00:00,250135299.6,39659533.32,108259.8174,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  11:00:00,251939614.6,39659533.32,1912574.788,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  12:00:00,229868749,39659533.32,3215876.53,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  13:00:00,254678650.8,39659533.32,4651610.967,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  14:00:00,255872483.1,39659533.32,5845443.311,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  15:00:00,262224267.3,39659533.32,12197227.51,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  16:00:00,266499348.5,39659533.32,16472308.71,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  18:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/26  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  08:00:00,207098203.4,39659533.32,177739.538,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  09:00:00,252463537.4,39659533.32,2436497.588,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  10:00:00,253932213.5,39659533.32,3905173.648,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  11:00:00,254550338.6,39659533.32,4523298.783,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  12:00:00,231474349.8,39659533.32,4821477.366,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  13:00:00,265184371,39659533.32,15157331.22,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  14:00:00,276438386.2,39659533.32,26411346.42,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  15:00:00,283733727.7,39659533.32,33706687.88,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  16:00:00,287761564.6,39659533.32,37734524.76,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  18:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/27  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  09:00:00,251516643.5,39659533.32,1489603.699,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  10:00:00,252789953.3,39659533.32,2762913.513,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  11:00:00,254115137,39659533.32,4088097.196,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  12:00:00,231500099.9,39659533.32,4847227.523,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  13:00:00,257968070,39659533.32,7941030.225,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  14:00:00,268381618.8,39659533.32,18354578.98,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  15:00:00,270249620,39659533.32,20222580.21,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  16:00:00,267325154.6,39659533.32,17298114.8,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  18:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/28  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  03:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  04:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  05:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  06:00:00,84448900.71,39659533.32,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  07:00:00,136797961.7,39659533.32,0,0,78929634.19,18208794.21,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  08:00:00,206920463.9,39659533.32,0,0,138126859.8,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  09:00:00,250214230.2,39659533.32,187190.3822,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  10:00:00,251425626.6,39659533.32,1398586.745,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  11:00:00,251523802.3,39659533.32,1496762.46,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  12:00:00,227869958.8,39659533.32,1217086.426,0,157859268.4,29134070.73,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  13:00:00,252064836.5,39659533.32,2037796.686,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  14:00:00,252019771.4,39659533.32,1992731.612,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  15:00:00,252178111.5,39659533.32,2151071.668,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  16:00:00,252195493,39659533.32,2168453.151,0,177591676.9,32775829.57,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  17:00:00,73764261.01,0,0,0,59197225.64,14567035.36,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  18:00:00,39435567.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  19:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  20:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  21:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  22:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  23:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/29  24:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/30  01:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
 09/30  02:00:00,55496967.39,0,0,0,19732408.55,3641758.841,0,0,0,,,,,,,,,,,,,,,,,,,
