Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 08/20  18:00:00,116494898.7,28252739.55,49028622.1,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/20  19:00:00,25203290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/20  20:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/20  21:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/20  22:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/20  23:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/20  24:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  06:00:00,41291936.7,28252739.55,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  09:00:00,196269199.6,28252739.55,20677859.22,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  10:00:00,218780704.6,28252739.55,43189364.23,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  11:00:00,237934216,28252739.55,62342875.65,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  12:00:00,250971287,28252739.55,75379946.65,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  13:00:00,263950034.5,28252739.55,88358694.11,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  14:00:00,276598491.2,28252739.55,101007150.9,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  15:00:00,278592544,28252739.55,103001203.7,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  16:00:00,271283024.7,28252739.55,95691684.36,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  17:00:00,262274131.2,28252739.55,86682790.86,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  18:00:00,209817074.2,28252739.55,76866974.97,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  19:00:00,217972742.2,28252739.55,64349643,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  20:00:00,211954893.7,28252739.55,54029750.15,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/21  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  06:00:00,48277716.84,28252739.55,94780.14171,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  07:00:00,68696939.5,28252739.55,1230662.885,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  08:00:00,122461832,28252739.55,5882688.462,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  09:00:00,200336650.6,28252739.55,24745310.28,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  10:00:00,212099044.8,28252739.55,36507704.48,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  11:00:00,227247520,28252739.55,51656179.69,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  12:00:00,239813334.5,28252739.55,64221994.1,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  13:00:00,251117703.8,28252739.55,75526363.4,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  14:00:00,260464226.7,28252739.55,84872886.37,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  15:00:00,274974938.4,28252739.55,99383598.01,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  16:00:00,279057335.7,28252739.55,103465995.3,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  17:00:00,277739916.7,28252739.55,102148576.4,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  18:00:00,226931080.4,28252739.55,93980981.22,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  19:00:00,231672030.6,28252739.55,78048931.44,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  20:00:00,223456492.4,28252739.55,65531348.85,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/22  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  06:00:00,48182936.7,28252739.55,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  08:00:00,118985479.1,28252739.55,2406335.589,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  09:00:00,197270445.5,28252739.55,21679105.18,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  10:00:00,198073345.5,28252739.55,22482005.13,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  11:00:00,202450785.7,28252739.55,26859445.37,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  12:00:00,203436089.4,28252739.55,27844749.02,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  13:00:00,204697800.7,28252739.55,29106460.36,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  14:00:00,208156179.7,28252739.55,32564839.36,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  15:00:00,213333054.6,28252739.55,37741714.28,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  16:00:00,207890747.7,28252739.55,32299407.31,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  17:00:00,200956113.7,28252739.55,25364773.31,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  18:00:00,153566131.6,28252739.55,20616032.41,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  19:00:00,164715245,28252739.55,11092145.78,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  20:00:00,163559485.1,28252739.55,5634341.565,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/23  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  06:00:00,48182936.7,28252739.55,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  09:00:00,182619282.8,28252739.55,7027942.439,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  10:00:00,192952533.5,28252739.55,17361193.13,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  11:00:00,204199283.4,28252739.55,28607943.01,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  12:00:00,211196809.6,28252739.55,35605469.22,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  13:00:00,218419334.2,28252739.55,42827993.83,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  14:00:00,220661272.7,28252739.55,45069932.29,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  15:00:00,223232346.2,28252739.55,47641005.87,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  16:00:00,223475396.4,28252739.55,47884056,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  17:00:00,217862163.3,28252739.55,42270822.97,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  18:00:00,166339346.7,28252739.55,33389247.46,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  19:00:00,174771930.9,28252739.55,21148831.68,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  20:00:00,172102869.1,28252739.55,14177725.55,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/24  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  06:00:00,48182936.7,28252739.55,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  08:00:00,116579143.5,28252739.55,0,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  09:00:00,183500378.4,28252739.55,7909038.054,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  10:00:00,197948387,28252739.55,22357046.6,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  11:00:00,212061715,28252739.55,36470374.67,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  12:00:00,221216277.1,28252739.55,45624936.76,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  13:00:00,229826336,28252739.55,54234995.66,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  14:00:00,232739726,28252739.55,57148385.68,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  15:00:00,235659724.5,28252739.55,60068384.19,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  16:00:00,231537796.5,28252739.55,55946456.14,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  17:00:00,223868086.8,28252739.55,48276746.48,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  18:00:00,170881889,28252739.55,37931789.83,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  19:00:00,177659701.4,28252739.55,24036602.21,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  20:00:00,172158395.6,28252739.55,14233252.02,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/25  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  01:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  02:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  03:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  04:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  05:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  06:00:00,46565030.26,28252739.55,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  07:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  08:00:00,83837232.26,28252739.55,0,0,39405428.29,16179064.42,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  09:00:00,134224906,28252739.55,1274806.817,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  10:00:00,191425317.3,28252739.55,15833976.98,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  11:00:00,205604993.4,28252739.55,30013653.01,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  12:00:00,217079446.5,28252739.55,41488106.19,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  13:00:00,229669337.5,28252739.55,54077997.17,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  14:00:00,243860922.2,28252739.55,68269581.88,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  15:00:00,247412900.5,28252739.55,71821560.13,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  16:00:00,244763437.8,28252739.55,69172097.44,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  17:00:00,230823568.1,28252739.55,55232227.77,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  18:00:00,150701327.9,28252739.55,34122184.35,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  19:00:00,127147834,28252739.55,22637601.72,0,39405428.29,16179064.42,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  20:00:00,140209890,28252739.55,15026657.76,0,39405428.29,16179064.42,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  21:00:00,98278608.21,28252739.55,5837287.249,0,13135142.76,9707438.65,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  22:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  23:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/26  24:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  01:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  02:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  03:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  04:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  05:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  06:00:00,18312290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  07:00:00,11421290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  08:00:00,51095320.97,28252739.55,0,0,13135142.76,9707438.65,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  09:00:00,60461315.98,28252739.55,9365995.018,0,13135142.76,9707438.65,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  10:00:00,137792654.4,28252739.55,37584466.48,0,52540571.05,19414877.3,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  11:00:00,152734835.1,28252739.55,52526647.18,0,52540571.05,19414877.3,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  12:00:00,204556342.8,28252739.55,71606243.64,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  13:00:00,209190237.6,28252739.55,76240138.4,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  14:00:00,211580122.9,28252739.55,78630023.74,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  15:00:00,212634701.3,28252739.55,79684602.09,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  16:00:00,213972698.1,28252739.55,81022598.91,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  17:00:00,169726066,28252739.55,69517878.07,0,52540571.05,19414877.3,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  18:00:00,117440515.5,28252739.55,49974238.89,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  19:00:00,32094290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  20:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  21:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  22:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  23:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/27  24:00:00,52767290.71,0,0,0,6567571.381,4853719.325,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  06:00:00,48182936.7,28252739.55,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  08:00:00,117195025.6,28252739.55,615882.0469,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  09:00:00,200385951.9,28252739.55,24794611.58,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  10:00:00,217107475.8,28252739.55,41516135.39,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  11:00:00,228629758.7,28252739.55,53038418.29,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  12:00:00,240727443.1,28252739.55,65136102.75,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  13:00:00,253015526.5,28252739.55,77424186.15,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  14:00:00,265571189.8,28252739.55,89979849.47,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  15:00:00,269198276,28252739.55,93606935.6,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  16:00:00,261213157.6,28252739.55,85621817.27,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  17:00:00,254562961.3,28252739.55,78971620.93,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  18:00:00,205265166.7,28252739.55,72315067.46,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  19:00:00,219419318.1,28252739.55,58905218.91,0,78810856.57,25886503.07,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  20:00:00,201365626.9,28252739.55,43440483.35,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  21:00:00,80559537.06,0,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  22:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  23:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/28  24:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  01:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  02:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  03:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  04:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  05:00:00,54385197.15,0,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  06:00:00,48182936.7,28252739.55,0,0,6567571.381,6471625.766,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  07:00:00,67466276.61,28252739.55,0,0,26270285.52,12943251.53,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  08:00:00,118880003.9,28252739.55,2300860.358,0,65675713.81,22650690.18,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  09:00:00,203543905.4,28252739.55,27952565.06,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  10:00:00,222891295.5,28252739.55,47299955.18,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
 08/29  11:00:00,243470138.9,28252739.55,67878798.54,0,118216284.9,29122315.95,0,0,0,,,,,,,,,,,,,,,,,,,
