FullServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),hospital,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),LargeHotel,Cooling:Electricity [J](Hourly),Gas:Facility [J](Hourly),LargeOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MediumOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),MitriseAppartment,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),OutPatient,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),PrimarySchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),QuickServiceRest,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SecondSchool,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallHotel,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SmallOffice,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),Stand-aloneRetail,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),StripMall,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),SuperMarket,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly),WareHouse,Cooling:Electricity [J](Hourly),Heating:Gas [J](Hourly)
182134352.6,0,182134352.6,2543939894,1617930939,926008955.2,2078278472,397032252.5,1681246220,517843662.1,0,517843662.1,0,0,0,191089373.2,0,191089373.2,345499190.1,61612814.91,283886375.2,589587102.2,0,589587102.2,73856720.72,0,73856720.72,2923430014,0,2923430014,59862502.03,12777599.1,47084902.93,62385.94043,0,62385.94043,290853687.1,0,290853687.1,262896247.1,0,262896247.1,631104034.1,0,631104034.1,205546064.3,0,205546064.3
194282782.9,17686.54,194265096.4,2466577184,1494732660,971844523.8,2117479262,344753833.9,1772725428,666773245.6,0,666773245.6,289227.9983,0,289227.9983,215140982.6,0,215140982.6,348047303.9,56504447.57,291542856.4,589497477.4,0,589497477.4,86046322.62,0,86046322.62,2875911833,0,2875911833,63627304.35,8356700.456,55270603.9,0,0,0,329791526.9,0,329791526.9,308037605.9,0,308037605.9,699867645.5,0,699867645.5,247504797.2,0,247504797.2
190198267.6,0,190198267.6,2405353830,1405813077,999540753.1,2425569331,412394165.6,2013175166,952655472.5,0,952655472.5,8241945.152,0,8241945.152,223282262.9,0,223282262.9,358523121.1,51353758.01,307169363.1,665092453.7,0,665092453.7,82548612.14,0,82548612.14,3429036956,0,3429036956,66203736.74,3701030.403,62502706.34,5215248.269,0,5215248.269,377984312.4,0,377984312.4,365216965,0,365216965,760668567.6,0,760668567.6,267994790.1,0,267994790.1
188357308.7,0,188357308.7,2386362315,1257392927,1128969388,3444770231,565592625.2,2879177606,1428597220,0,1428597220,38337277.04,0,38337277.04,242957530.8,0,242957530.8,222081291.7,27400892.87,194680398.8,763929269.5,0,763929269.5,93764035.59,0,93764035.59,3852868547,0,3852868547,91189250.27,6695246.073,84494004.19,15674152.79,0,15674152.79,433289836.2,0,433289836.2,432423969.3,0,432423969.3,872353751.7,0,872353751.7,279556099,0,279556099
205638968.5,0,205638968.5,2303940111,1167762743,1136177369,2988375227,587480338.6,2400894888,1669321100,0,1669321100,57728105.56,0,57728105.56,265085515,0,265085515,222944966.4,20791089.34,202153877.1,816246504.4,0,816246504.4,100845166.3,0,100845166.3,4099971918,0,4099971918,104287982.5,9531194.33,94756788.16,21736917.9,0,21736917.9,484423152.1,0,484423152.1,493481126.3,0,493481126.3,941090875.6,0,941090875.6,406136991.6,0,406136991.6
215043023.1,0,215043023.1,2326061125,1088853775,1237207350,3055975213,665145924.1,2390829289,2130885791,0,2130885791,75696902.42,0,75696902.42,283041142.5,0,283041142.5,248758399.4,13856283.8,234902115.6,853750053.7,0,853750053.7,112780797.6,0,112780797.6,4287885016,0,4287885016,120508475.6,14494900.03,106013575.5,27199347.57,0,27199347.57,524731290.4,0,524731290.4,539934292.8,0,539934292.8,997191017,0,997191017,381391198.4,0,381391198.4
248295498.3,0,248295498.3,2288259859,1018474143,1269785717,3728406279,771612104.2,2956794175,2441789950,0,2441789950,90136851.25,0,90136851.25,303943115.1,0,303943115.1,215576173.9,10178807.57,205397366.3,0,0,0,121393592.1,0,121393592.1,1254398.305,0,1254398.305,128098099.4,15264194.07,112833905.3,31206017.15,0,31206017.15,22930055.19,0,22930055.19,8672254.177,0,8672254.177,971630540.3,0,971630540.3,534215312.1,0,534215312.1
268723746.7,0,268723746.7,2321839342,950115048.8,1371724293,3134587199,597122061.1,2537465138,0,0,0,0,0,0,330256810.7,0,330256810.7,180392473.2,7380807.834,173011665.4,0,0,0,131829590.7,0,131829590.7,7019862.148,0,7019862.148,127084000.9,6400576.009,120683424.8,0,0,0,87920564.88,0,87920564.88,105686962.7,0,105686962.7,16357153.44,0,16357153.44,487328266,0,487328266
286537368.3,0,286537368.3,2310659398,899931234,1410728164,2360790351,378125835.9,1982664515,64095888.44,0,64095888.44,0,0,0,354329462.5,0,354329462.5,231759602.3,9009358.97,222750243.3,0,0,0,144218054.9,0,144218054.9,10439248.9,0,10439248.9,128236937.1,858875.6823,127378061.4,0,0,0,155160021.9,0,155160021.9,165979583.8,0,165979583.8,140368586.5,0,140368586.5,623902761.9,0,623902761.9
327062329.1,0,327062329.1,2307771212,878293756.6,1429477456,1387519885,288777791.1,1098742094,133030562.1,0,133030562.1,16721938.51,0,16721938.51,372217429.2,0,372217429.2,187717987,6108246.317,181609740.6,14627615.93,0,14627615.93,177938271.5,0,177938271.5,30815701.98,0,30815701.98,132371159.8,225516.1887,132145643.6,0,0,0,192571168.4,0,192571168.4,220597615.1,0,220597615.1,154354297.4,0,154354297.4,545818715.1,0,545818715.1
0,0,0,2312774683,864377000,1448397683,1003515686,232077925.6,771437760,268951028.9,0,268951028.9,15320123.87,0,15320123.87,381798486.9,0,381798486.9,237822801.4,6826957.242,230995844.2,23004560.22,0,23004560.22,0,0,0,39220935.78,0,39220935.78,136083131.2,153939.6913,135929191.5,0,0,0,228291975.4,0,228291975.4,233930042.9,0,233930042.9,295278436.5,0,295278436.5,661800736,0,661800736
0,0,0,2323633924,853971081,1469662843,883547593.2,200191648.6,683355944.6,276836731.1,0,276836731.1,23214815.49,0,23214815.49,388593116.6,0,388593116.6,191605199.5,4238304.187,187366895.3,25692644.65,0,25692644.65,0,0,0,56117910.3,0,56117910.3,138760339.6,108375.4626,138651964.1,306953.4177,0,306953.4177,241627114.6,0,241627114.6,274878739.8,0,274878739.8,316958725.5,0,316958725.5,567430568.1,0,567430568.1
0,0,0,2336044231,836043091.3,1500001139,818934420.2,182343155.3,636591264.9,753079191.7,0,753079191.7,19976235.67,0,19976235.67,395571387.8,0,395571387.8,242217047.9,4510824.444,237706223.5,56690295.66,0,56690295.66,0,0,0,80250092.24,0,80250092.24,141733289.2,73631.54054,141659657.6,2721154.188,0,2721154.188,274393679.2,0,274393679.2,276286943.8,0,276286943.8,299491222.5,0,299491222.5,678842220.7,0,678842220.7
0,0,0,2282495962,838238364,1444257598,943627135.5,188072405.2,755554730.2,768859562.3,0,768859562.3,28518616.36,0,28518616.36,400496073.4,0,400496073.4,278006458.5,4914370.355,273092088.1,130996287.7,0,130996287.7,0,0,0,106561399.7,0,106561399.7,144358925,43668.28399,144315256.7,5501045.786,0,5501045.786,274540715.4,0,274540715.4,311302492,0,311302492,460122758.5,0,460122758.5,585944287,0,585944287
346951747.4,68404.76656,346883342.6,2852936123,828312654.8,2024623468,1451795476,255806909.9,1195988566,1090937104,0,1090937104,23728580.78,0,23728580.78,400603392.1,0,400603392.1,434973514.1,12618905.73,422354608.3,151620269.4,0,151620269.4,193836750.8,0,193836750.8,162602561,0,162602561,142950933.6,36271.40407,142914662.2,7530599.318,0,7530599.318,306441276.3,0,306441276.3,305928584.5,0,305928584.5,429299909.6,0,429299909.6,703584556.6,0,703584556.6
320143779.4,50470.92092,320093308.5,2399379524,893929795.3,1505449728,2420685508,494617975.7,1926067532,6538375936,0,6538375936,4731899.29,0,4731899.29,388754965.4,0,388754965.4,487684873.1,25946149.32,461738723.8,2541943019,12488.35309,2541930530,162380341.5,0,162380341.5,8924705956,0,8924705956,137874513.4,395769.592,137478743.8,70846268.77,0,70846268.77,1040380620,0,1040380620,1081751707,0,1081751707,1751958241,0,1751958241,768026419.7,0,768026419.7
283534285.8,58242.20429,283476043.6,2325386843,940463848.9,1384922994,3740031599,705271711.8,3034759887,4419725111,0,4419725111,137252676.2,0,137252676.2,384252582.7,0,384252582.7,482931432.2,32895015.38,450036416.8,1241796510,5171.960082,1241791338,142567440.2,0,142567440.2,6121955587,0,6121955587,129218763,4453755.465,124765007.5,69225171.71,0,69225171.71,799267529.1,0,799267529.1,838779012.1,0,838779012.1,1530955880,0,1530955880,683721976.5,0,683721976.5
273670840.3,5839.623427,273665000.7,2276511684,979877807,1296633877,3358516862,523184900.9,2835331961,2245252038,0,2245252038,109655882.7,0,109655882.7,383569230,0,383569230,450088124.3,36998719.08,413089405.3,963198147.6,13406.86005,963184740.7,142604694.3,0,142604694.3,5218979975,4411.334662,5218975564,95750168.4,1353011.097,94397157.3,35244215.73,0,35244215.73,686676777,0,686676777,712088498.1,0,712088498.1,1341731241,0,1341731241,607923347.6,0,607923347.6
258981066.7,0,258981066.7,2242457568,1069260724,1173196844,3081326729,516868362.1,2564458367,1470974624,0,1470974624,84369048.68,0,84369048.68,350740232.2,0,350740232.2,426056030.9,41786132.42,384269898.5,849192377.8,9602.674676,849182775.1,134200488.7,0,134200488.7,4765678975,6882.040444,4765672093,91760955.47,9427792.465,82333163.01,20231240.68,0,20231240.68,549025820,0,549025820,557783129.8,0,557783129.8,1103483412,0,1103483412,510244703.1,0,510244703.1
245906165.5,8172.911574,245897992.6,2272343469,1189907949,1082435520,2765574110,497180456.4,2268393654,1024695031,0,1024695031,55820806.09,0,55820806.09,310191413.3,0,310191413.3,399727721.9,47773624.31,351954097.6,737068264.2,5277.234999,737062987,111724861.5,0,111724861.5,4282190497,4419.932757,4282186077,83533701.74,10214946.81,73318754.93,11174228.48,0,11174228.48,477985741.1,0,477985741.1,475409803.3,0,475409803.3,969211846.1,0,969211846.1,408216098.9,0,408216098.9
198989772.4,0,198989772.4,2330530947,1314602908,1015928038,2436783337,545865015.8,1890918321,891014918.4,0,891014918.4,27644601.68,0,27644601.68,268677309.9,0,268677309.9,382118678,53614017.08,328504660.9,596961525.8,0,596961525.8,84855021.86,0,84855021.86,3730899422,0,3730899422,74683058.18,11728901.11,62954157.07,7485515.285,10466.06637,7475049.218,410846003.7,0,410846003.7,401532108.3,0,401532108.3,850064484.7,0,850064484.7,314985262.5,0,314985262.5
166187331,0,166187331,2343975186,1364589345,979385840.6,2477382683,600293601.3,1877089082,934673640.2,0,934673640.2,17043181.59,0,17043181.59,246965582.2,0,246965582.2,358820428.1,56152398.62,302668029.5,604601864.6,0,604601864.6,71902900.56,0,71902900.56,3604581055,0,3604581055,66405040.7,12418206.53,53986834.17,7957481.897,0,7957481.897,375582646.9,0,375582646.9,356962752.5,0,356962752.5,804575512.9,0,804575512.9,289561343,0,289561343
179509804,0,179509804,2315971554,1361854905,954116648.8,2468815703,573336923.8,1895478779,724454196.3,0,724454196.3,16216809.45,0,16216809.45,245549733,0,245549733,350178658.5,56521644.98,293657013.5,673067158.9,0,673067158.9,74917712.02,0,74917712.02,3770567081,0,3770567081,65069104.23,12062623.13,53006481.1,4368380.243,11052.30285,4357327.94,358529421,0,358529421,335471626.7,0,335471626.7,795637998.6,0,795637998.6,277505161.5,0,277505161.5
203381047.7,0,203381047.7,2250919400,1353538623,897380776.5,2443202499,542068337,1901134162,522058483.5,0,522058483.5,16184400.26,0,16184400.26,243241343.3,0,243241343.3,345723244.6,56835133.41,288888111.2,684619095.9,0,684619095.9,89862300.12,0,89862300.12,3819652636,0,3819652636,65669334.09,11887807.07,53781527.02,2787988.749,5461.538186,2782527.211,347048891.3,0,347048891.3,320504391.8,0,320504391.8,788605369.7,0,788605369.7,270986489.9,0,270986489.9
231348651.6,0,231348651.6,2174787301,1290841278,883946022.8,2491507759,473123181.7,2018384577,483692138.5,0,483692138.5,23747298.45,0,23747298.45,256119526.8,0,256119526.8,346995772,53453147.4,293542624.6,732045726.7,0,732045726.7,104751618.7,0,104751618.7,3831354421,0,3831354421,75072603.79,11002158.77,64070445.01,2822920.19,0,2822920.19,355462108.7,0,355462108.7,329514500.7,0,329514500.7,809598502.6,0,809598502.6,285151404,0,285151404
241346082.3,14857.21675,241331225.1,2113256522,1191523343,921733178.9,2428465058,381351090.8,2047113968,587333361.5,0,587333361.5,41019231.99,0,41019231.99,276007475.2,0,276007475.2,367838475.5,47448792.53,320389683,739631378.7,0,739631378.7,115020889.2,0,115020889.2,3721014449,0,3721014449,79055617.07,6790138.305,72265478.76,3603484.977,0,3603484.977,401078954.7,0,401078954.7,381182983.3,0,381182983.3,869146793.6,0,869146793.6,319469760.4,0,319469760.4
241361348.2,0,241361348.2,2089509907,1088055085,1001454823,2707097729,416255865.2,2290841864,1147460468,0,1147460468,58598885.46,0,58598885.46,290303899.5,0,290303899.5,389960236.9,41406852.69,348553384.2,838674192.9,0,838674192.9,112117585.2,0,112117585.2,4365107535,0,4365107535,85198327.73,2103115.013,83095212.72,16255604.26,2526.602514,16253077.66,455580145.5,0,455580145.5,444543725.3,0,444543725.3,935521008.7,0,935521008.7,389444138.6,0,389444138.6
232354963.4,0,232354963.4,2171644828,976252925.7,1195391902,3597727963,557286934.2,3040441029,1904631735,0,1904631735,91367301.77,0,91367301.77,303970200,0,303970200,222168225.7,16744106.58,205424119.1,925070300.7,0,925070300.7,118630772.2,0,118630772.2,4668587210,0,4668587210,110314812.9,3417046.868,106897766,29480556.53,0,29480556.53,514492810.1,0,514492810.1,514875562.9,0,514875562.9,1020999259,0,1020999259,436443874.2,0,436443874.2
249996976.8,0,249996976.8,2143155429,890098552.9,1253056877,3163988537,565962224.4,2598026313,2286519352,0,2286519352,109732217,0,109732217,327554924.2,0,327554924.2,219437956.7,10195728.37,209242228.3,995329447.7,0,995329447.7,125999181.8,0,125999181.8,4931697825,0,4931697825,121977317.3,4921619.269,117055698,34360003.77,0,34360003.77,564691842,0,564691842,574491434.7,0,574491434.7,1097389577,0,1097389577,610506064.4,0,610506064.4
262444794.8,0,262444794.8,2185681709,792162818.4,1393518891,3243561104,632186406.4,2611374697,2845156218,0,2845156218,131957974.1,0,131957974.1,352067531.2,0,352067531.2,244807029.9,2998511.839,241808518.1,1068095110,0,1068095110,141358181.9,0,141358181.9,5209826799,0,5209826799,138467417.6,8852956.151,129614461.5,39507336.51,0,39507336.51,604950426.2,0,604950426.2,621141480.1,0,621141480.1,1177459001,0,1177459001,561460693.2,0,561460693.2
290811750.2,0,290811750.2,2172795604,749669627.1,1423125977,3854036759,737613872.8,3116422887,3047171482,0,3047171482,141497533.9,0,141497533.9,369421524.3,0,369421524.3,214367756.1,939361.3747,213428394.7,0,0,0,147203881.2,0,147203881.2,9826852,0,9826852,143989907.4,9798665.171,134191242.2,42360197.89,0,42360197.89,51953588.23,0,51953588.23,44322512.41,0,44322512.41,1133408300,0,1133408300,716207410.7,0,716207410.7
304551088.6,0,304551088.6,2233211085,720913634.9,1512297450,3258701340,563776728,2694924612,36032780.52,0,36032780.52,0,0,0,389032819,0,389032819,187175741.2,737471.4832,186438269.7,0,0,0,153616739.1,0,153616739.1,14154966.76,0,14154966.76,142922576.9,3001058.662,139921518.2,0,0,0,163159424,0,163159424,183464110.6,0,183464110.6,71794709.66,0,71794709.66,613846335.8,0,613846335.8
318073100.9,0,318073100.9,2235661612,696645079.6,1539016533,2489779491,343797019.1,2145982472,202036644.7,0,202036644.7,11541121.07,0,11541121.07,408583554,0,408583554,247855425.9,1144605.037,246710820.8,18869292.2,0,18869292.2,163459104.7,0,163459104.7,43178985.1,0,43178985.1,147020353.4,267038.5208,146753314.9,0,0,0,237936199.3,0,237936199.3,247636685.2,0,247636685.2,166001709.2,0,166001709.2,749571826.4,0,749571826.4
360784081.8,0,360784081.8,2236330359,670950523.5,1565379836,1297816148,249896379.3,1047919769,297293969.6,0,297293969.6,24664042.53,0,24664042.53,428024220.7,0,428024220.7,207088240.4,474974.0671,206613266.4,21225867.9,0,21225867.9,199013508.7,0,199013508.7,54169915.42,0,54169915.42,151920970.2,118648.0481,151802322.2,538825.7802,0,538825.7802,263544291.5,0,263544291.5,289907923,0,289907923,362495748,0,362495748,647309948.6,0,647309948.6
0,0,0,2240571985,644367759.1,1596204226,955917025.1,189514345.6,766402679.5,599977661.6,0,599977661.6,22900948.21,0,22900948.21,441220936.1,0,441220936.1,270168324.7,772395.8755,269395928.9,112940438,0,112940438,0,0,0,102096404.6,0,102096404.6,156545791.1,70630.92083,156475160.2,4270969.781,0,4270969.781,310038216.6,0,310038216.6,315530494.5,0,315530494.5,438020133.2,0,438020133.2,791172457.4,0,791172457.4
0,0,0,2247997146,616832112.1,1631165034,872664095.8,156049310,716614785.8,946956991.6,0,946956991.6,33922821.35,0,33922821.35,451742895.5,0,451742895.5,224358487.2,302334.739,224056152.5,146433702.1,0,146433702.1,0,0,0,132251740.2,0,132251740.2,160382376.6,25636.2714,160356740.4,7830890.504,0,7830890.504,310549512,0,310549512,342601608.9,0,342601608.9,363785025.2,0,363785025.2,686148202.5,0,686148202.5
0,0,0,2275060148,601055080.8,1674005068,790678053.8,135414532.7,655263521.1,1045655951,0,1045655951,28937316.04,0,28937316.04,460966987.9,0,460966987.9,287963370,479363.4018,287484006.6,230503403.9,0,230503403.9,0,0,0,186423086,0,186423086,164420381.6,908.7437195,164419472.8,12253557.12,0,12253557.12,353031489.6,0,353031489.6,356411528.5,0,356411528.5,568892472.2,0,568892472.2,829113602.4,0,829113602.4
0,0,0,2218338756,599988576.5,1618350180,919195924.8,139447230.1,779748694.7,1367213496,0,1367213496,40347797.44,0,40347797.44,465937833.3,0,465937833.3,327515705,0,327515705,213238956.7,0,213238956.7,0,0,0,245664868.8,0,245664868.8,167757635.1,0,167757635.1,14187566.12,0,14187566.12,338043322.8,0,338043322.8,372799946.1,0,372799946.1,572208522.5,0,572208522.5,716349983.5,0,716349983.5
387883843.3,71257.11168,387812586.2,2804486806,596443714.9,2208043091,1417564469,206355294.3,1211209175,1299426660,0,1299426660,32698113.93,0,32698113.93,464837911.2,0,464837911.2,438121433.7,961963.3042,437159470.4,336872980.2,0,336872980.2,219068149.1,0,219068149.1,315939510.9,0,315939510.9,166406810,0,166406810,17885350.97,0,17885350.97,378266627.1,0,378266627.1,378934525.8,0,378934525.8,450679440.8,0,450679440.8,857545819.4,0,857545819.4
356100923.8,48549.3391,356052374.5,2361953351,693477781.7,1668475570,2400055155,445844954.8,1954210201,6533998192,0,6533998192,7478057.284,0,7478057.284,449401499.4,0,449401499.4,476073676.4,13728583.19,462345093.2,2827731113,12555.73706,2827718557,184687241.3,0,184687241.3,10030232217,0,10030232217,159780429.4,76454.68858,159703974.7,80209083.86,0,80209083.86,1126550359,0,1126550359,1160267561,0,1160267561,1996029615,0,1996029615,915525252.9,0,915525252.9
314030049.1,55523.91613,313974525.1,2279611978,770825780.5,1508786198,3857465735,659021684.5,3198444050,4594069715,0,4594069715,176506432.3,0,176506432.3,438267948.9,0,438267948.9,481168361.1,18515540.23,462652820.9,1391859647,4105.137297,1391855542,161623733.6,0,161623733.6,6748707420,0,6748707420,145384290.1,1349173.089,144035117,78345920.18,0,78345920.18,898963197.4,0,898963197.4,937218184.2,0,937218184.2,1665182173,0,1665182173,816577245.7,0,816577245.7
299454496.8,0,299454496.8,2187015731,824776630.8,1362239100,3519774493,520193175.7,2999581317,2344789190,0,2344789190,144903556.1,0,144903556.1,422775808.7,0,422775808.7,483736073.9,21083253.01,462652820.9,1075415863,18978.15761,1075396885,158463885.7,0,158463885.7,5749550110,0,5749550110,108625547.2,766362.0076,107859185.2,39612038.16,0,39612038.16,796376958.8,0,796376958.8,822423576.5,0,822423576.5,1450179856,0,1450179856,726683181.6,0,726683181.6
287001723.9,0,287001723.9,2154567048,905802615.4,1248764433,3241398788,513554509.5,2727844278,1718933563,0,1718933563,120428645.1,0,120428645.1,391209322.2,0,391209322.2,489460701.5,26807880.59,462652820.9,962480453.3,8028.848663,962472424.5,151060673.6,0,151060673.6,5331205945,5617.31019,5331200328,103426665.3,8067010.506,95359654.79,25658393.06,0,25658393.06,650649834.1,0,650649834.1,658807169.8,0,658807169.8,1214827528,0,1214827528,631915936.1,0,631915936.1
276685666.6,13475.86999,276672190.7,2151393864,1011244117,1140149746,2920643106,462064973.3,2458578132,1334916060,0,1334916060,94315456.92,0,94315456.92,354403342.1,0,354403342.1,448977955.2,34427042.47,414550912.7,854909930.2,4788.708075,854905141.5,130195521.1,0,130195521.1,4885347420,3948.168534,4885343472,95110988.57,8697510.186,86413478.38,17629148.51,0,17629148.51,566660364.1,0,566660364.1,562077190.6,0,562077190.6,1090041561,0,1090041561,536913381.3,0,536913381.3
235018915.9,0,235018915.9,2223279482,1116688291,1106591190,2494713638,381049407.3,2113664230,1102221683,0,1102221683,69000381.81,0,69000381.81,330371852.6,0,330371852.6,405390048.4,41837757.33,363552291,715197737.8,0,715197737.8,106009697.3,0,106009697.3,4390834158,0,4390834158,89075295.95,8771921.682,80303374.26,13916682.02,0,13916682.02,483728201.5,0,483728201.5,469779129.2,0,469779129.2,984636282.4,0,984636282.4,451686044.9,0,451686044.9
200924288.1,0,200924288.1,2211033773,1164683731,1046350042,2547404759,466766400.4,2080638359,1067349596,0,1067349596,56147026.91,0,56147026.91,304396572.5,0,304396572.5,395375619.6,44598402.17,350777217.4,687246795.4,0,687246795.4,91837706.19,0,91837706.19,4210553582,0,4210553582,79533028.57,9253680.62,70279347.95,13367776.8,2015.123315,13365761.68,458481927.3,0,458481927.3,440331350.9,0,440331350.9,923974899.2,0,923974899.2,408058022.7,0,408058022.7
